config_name,lambda_strategy,run_type,control_family,control_seed,delta_mask_mode,dist_mask_mode,delta_mask_nnz,dist_mask_nnz,align_pre,align_post,align_overall,margin_pre,margin_post,dist_std_base,dist_std_reg0,dist_std_reg1,gate_direction,high_closer_A0,low_closer_A1,regime_swapped,swap_reason,pre_correct_rate,post_correct_rate,directional_align_pre,directional_align_post,directional_align_overall,switch_window,switch_pre_correct_rate,switch_post_correct_rate,switch_band_correct_rate,switch_margin_pre,switch_margin_post,corr_lambda_regime,corr_gate_regime,corr_retained_regime,auc_switch_lambda,auc_switch_gate,auc_switch_rel,peak_delay_lambda,peak_delay_gate,peak_delay_rel,corr_time_lambda_switch,corr_time_gate_switch,corr_time_retained_switch,retained_gap,retained_gap_switch,switch_band_pass,directional_align_pass,switch_margin_pass,peak_delay_pass,retained_gap_switch_pass,pass_core_checks_v2,pass_core_checks_v3_abs,pass_core_checks_v3,switch_margin_pre_signed,switch_margin_post_signed,switch_margin_pre_abs,switch_margin_post_abs,switch_margin_gap_signed,switch_margin_gap_abs,retained_gap_switch_signed,retained_gap_switch_abs,peak_delay_min,directional_align_overall_better,directional_align_overall_value,directional_align_overall_value_oriented,directional_align_overall_abs_required,directional_align_overall_rel_required,directional_align_overall_abs_thr,directional_align_overall_abs_pass,directional_align_overall_ctrl_mean,directional_align_overall_ctrl_std,directional_align_overall_ctrl_q25,directional_align_overall_ctrl_q75,directional_align_overall_ctrl_p95,directional_align_overall_rel_control_family,directional_align_overall_rel_control_family_mapped,directional_align_overall_margin_vs_ctrl_mean,directional_align_overall_rel_thr,directional_align_overall_rel_pass,switch_band_correct_rate_better,switch_band_correct_rate_value,switch_band_correct_rate_value_oriented,switch_band_correct_rate_abs_required,switch_band_correct_rate_rel_required,switch_band_correct_rate_abs_thr,switch_band_correct_rate_abs_pass,switch_band_correct_rate_ctrl_mean,switch_band_correct_rate_ctrl_std,switch_band_correct_rate_ctrl_q25,switch_band_correct_rate_ctrl_q75,switch_band_correct_rate_ctrl_p95,switch_band_correct_rate_rel_control_family,switch_band_correct_rate_rel_control_family_mapped,switch_band_correct_rate_margin_vs_ctrl_mean,switch_band_correct_rate_rel_thr,switch_band_correct_rate_rel_pass,switch_margin_gap_signed_better,switch_margin_gap_signed_value,switch_margin_gap_signed_value_oriented,switch_margin_gap_signed_abs_required,switch_margin_gap_signed_rel_required,switch_margin_gap_signed_abs_thr,switch_margin_gap_signed_abs_pass,switch_margin_gap_signed_ctrl_mean,switch_margin_gap_signed_ctrl_std,switch_margin_gap_signed_ctrl_q25,switch_margin_gap_signed_ctrl_q75,switch_margin_gap_signed_ctrl_p95,switch_margin_gap_signed_rel_control_family,switch_margin_gap_signed_rel_control_family_mapped,switch_margin_gap_signed_margin_vs_ctrl_mean,switch_margin_gap_signed_rel_thr,switch_margin_gap_signed_rel_pass,peak_delay_min_better,peak_delay_min_value,peak_delay_min_value_oriented,peak_delay_min_abs_required,peak_delay_min_rel_required,peak_delay_min_abs_thr,peak_delay_min_abs_pass,peak_delay_min_ctrl_mean,peak_delay_min_ctrl_std,peak_delay_min_ctrl_q25,peak_delay_min_ctrl_q75,peak_delay_min_ctrl_p95,peak_delay_min_rel_control_family,peak_delay_min_rel_control_family_mapped,peak_delay_min_margin_vs_ctrl_mean,peak_delay_min_rel_thr,peak_delay_min_rel_pass,retained_gap_switch_abs_better,retained_gap_switch_abs_value,retained_gap_switch_abs_value_oriented,retained_gap_switch_abs_abs_required,retained_gap_switch_abs_rel_required,retained_gap_switch_abs_abs_thr,retained_gap_switch_abs_abs_pass,retained_gap_switch_abs_ctrl_mean,retained_gap_switch_abs_ctrl_std,retained_gap_switch_abs_ctrl_q25,retained_gap_switch_abs_ctrl_q75,retained_gap_switch_abs_ctrl_p95,retained_gap_switch_abs_rel_control_family,retained_gap_switch_abs_rel_control_family_mapped,retained_gap_switch_abs_margin_vs_ctrl_mean,retained_gap_switch_abs_rel_thr,retained_gap_switch_abs_rel_pass,retained_gap_switch_signed_better,retained_gap_switch_signed_value,retained_gap_switch_signed_value_oriented,retained_gap_switch_signed_abs_required,retained_gap_switch_signed_rel_required,retained_gap_switch_signed_abs_thr,retained_gap_switch_signed_abs_pass,retained_gap_switch_signed_ctrl_mean,retained_gap_switch_signed_ctrl_std,retained_gap_switch_signed_ctrl_q25,retained_gap_switch_signed_ctrl_q75,retained_gap_switch_signed_ctrl_p95,retained_gap_switch_signed_rel_control_family,retained_gap_switch_signed_rel_control_family_mapped,retained_gap_switch_signed_margin_vs_ctrl_mean,retained_gap_switch_signed_rel_thr,retained_gap_switch_signed_rel_pass,window_100_abs_pass,window_200_abs_pass,window_400_abs_pass,window_pass_count,window_total,window_robust_pass,legacy3checks,abs_pass_all,rel_pass_all,pass_core_checks_v3_before_guardrail,negative_control_v3_pass_count,negative_control_v3_pass_max_allowed,negative_control_v3_guardrail_pass,v3_guardrail_reason
lambda_block_shuffle_500_s2026,lambda_block_shuffle_500,negative_control,block_shuffle,2026,union_base_predchange,true_change_only,20,6,0.1855815263306111,0.64625,0.371366156948412,0.37783852219581604,0.15836204588413239,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.377839, post_rel_mean=0.158362, pre_count=3551, post_count=2400",0.1855815263306111,0.64625,0.1855815263306111,0.64625,0.371366156948412,200,0.225,0.405,0.315,-0.412334680557251,-0.2319384515285492,0.18403983785691722,-0.18403983785691722,-0.1840398362833083,0.44557043790481554,0.44557043790481554,0.445570379235896,86.0,86.0,86.0,0.2945557618913208,-0.29455576189132077,-0.2945557663710735,0.6423218548297882,0.3387574851512909,False,False,True,True,True,False,False,False,-0.412334680557251,-0.2319384515285492,0.412334680557251,0.2319384515285492,-0.412334680557251,0.412334680557251,0.3387574851512909,0.3387574851512909,86.0,higher,0.371366156948412,0.371366156948412,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,-0.030835153755671252,0.4178289363132247,False,higher,0.315,0.315,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.073125,0.46534918156736915,False,higher,-0.412334680557251,-0.412334680557251,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,-0.021013015881180763,-0.27141145430505276,False,lower,86.0,-86.0,True,True,100.0,True,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,28.0,83.66437737576497,False,higher,0.3387574851512909,0.3387574851512909,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.015087492763996124,0.3785993496992949,False,lower,0.3387574851512909,-0.3387574851512909,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.15383776277303696,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
lambda_block_shuffle_500_s2027,lambda_block_shuffle_500,negative_control,block_shuffle,2027,union_base_predchange,true_change_only,20,6,0.1855815263306111,0.64625,0.371366156948412,0.37783852219581604,0.15836204588413239,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.377839, post_rel_mean=0.158362, pre_count=3551, post_count=2400",0.1855815263306111,0.64625,0.1855815263306111,0.64625,0.371366156948412,200,0.225,0.405,0.315,-0.412334680557251,-0.2319384515285492,0.18403983785691722,-0.18403983785691722,-0.1840398362833083,0.44557043790481554,0.44557043790481554,0.445570379235896,86.0,86.0,86.0,0.2945557618913208,-0.29455576189132077,-0.2945557663710735,0.6423218548297882,0.3387574851512909,False,False,True,True,True,False,False,False,-0.412334680557251,-0.2319384515285492,0.412334680557251,0.2319384515285492,-0.412334680557251,0.412334680557251,0.3387574851512909,0.3387574851512909,86.0,higher,0.371366156948412,0.371366156948412,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,-0.030835153755671252,0.4178289363132247,False,higher,0.315,0.315,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.073125,0.46534918156736915,False,higher,-0.412334680557251,-0.412334680557251,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,-0.021013015881180763,-0.27141145430505276,False,lower,86.0,-86.0,True,True,100.0,True,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,28.0,83.66437737576497,False,higher,0.3387574851512909,0.3387574851512909,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.015087492763996124,0.3785993496992949,False,lower,0.3387574851512909,-0.3387574851512909,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.15383776277303696,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
lambda_block_shuffle_500_s2028,lambda_block_shuffle_500,negative_control,block_shuffle,2028,union_base_predchange,true_change_only,20,6,0.1855815263306111,0.64625,0.371366156948412,0.37783852219581604,0.15836204588413239,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.377839, post_rel_mean=0.158362, pre_count=3551, post_count=2400",0.1855815263306111,0.64625,0.1855815263306111,0.64625,0.371366156948412,200,0.225,0.405,0.315,-0.412334680557251,-0.2319384515285492,0.18403983785691722,-0.18403983785691722,-0.1840398362833083,0.44557043790481554,0.44557043790481554,0.445570379235896,86.0,86.0,86.0,0.2945557618913208,-0.29455576189132077,-0.2945557663710735,0.6423218548297882,0.3387574851512909,False,False,True,True,True,False,False,False,-0.412334680557251,-0.2319384515285492,0.412334680557251,0.2319384515285492,-0.412334680557251,0.412334680557251,0.3387574851512909,0.3387574851512909,86.0,higher,0.371366156948412,0.371366156948412,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,-0.030835153755671252,0.4178289363132247,False,higher,0.315,0.315,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.073125,0.46534918156736915,False,higher,-0.412334680557251,-0.412334680557251,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,-0.021013015881180763,-0.27141145430505276,False,lower,86.0,-86.0,True,True,100.0,True,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,28.0,83.66437737576497,False,higher,0.3387574851512909,0.3387574851512909,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.015087492763996124,0.3785993496992949,False,lower,0.3387574851512909,-0.3387574851512909,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.15383776277303696,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
lambda_block_shuffle_500_s2029,lambda_block_shuffle_500,negative_control,block_shuffle,2029,union_base_predchange,true_change_only,20,6,0.1855815263306111,0.64625,0.371366156948412,0.37783852219581604,0.15836204588413239,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.377839, post_rel_mean=0.158362, pre_count=3551, post_count=2400",0.1855815263306111,0.64625,0.1855815263306111,0.64625,0.371366156948412,200,0.225,0.405,0.315,-0.412334680557251,-0.2319384515285492,0.18403983785691722,-0.18403983785691722,-0.1840398362833083,0.44557043790481554,0.44557043790481554,0.445570379235896,86.0,86.0,86.0,0.2945557618913208,-0.29455576189132077,-0.2945557663710735,0.6423218548297882,0.3387574851512909,False,False,True,True,True,False,False,False,-0.412334680557251,-0.2319384515285492,0.412334680557251,0.2319384515285492,-0.412334680557251,0.412334680557251,0.3387574851512909,0.3387574851512909,86.0,higher,0.371366156948412,0.371366156948412,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,-0.030835153755671252,0.4178289363132247,False,higher,0.315,0.315,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.073125,0.46534918156736915,False,higher,-0.412334680557251,-0.412334680557251,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,-0.021013015881180763,-0.27141145430505276,False,lower,86.0,-86.0,True,True,100.0,True,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,28.0,83.66437737576497,False,higher,0.3387574851512909,0.3387574851512909,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.015087492763996124,0.3785993496992949,False,lower,0.3387574851512909,-0.3387574851512909,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.15383776277303696,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
lambda_block_shuffle_500_s2030,lambda_block_shuffle_500,negative_control,block_shuffle,2030,union_base_predchange,true_change_only,20,6,0.1855815263306111,0.64625,0.371366156948412,0.37783852219581604,0.15836204588413239,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.377839, post_rel_mean=0.158362, pre_count=3551, post_count=2400",0.1855815263306111,0.64625,0.1855815263306111,0.64625,0.371366156948412,200,0.225,0.405,0.315,-0.412334680557251,-0.2319384515285492,0.18403983785691722,-0.18403983785691722,-0.1840398362833083,0.44557043790481554,0.44557043790481554,0.445570379235896,86.0,86.0,86.0,0.2945557618913208,-0.29455576189132077,-0.2945557663710735,0.6423218548297882,0.3387574851512909,False,False,True,True,True,False,False,False,-0.412334680557251,-0.2319384515285492,0.412334680557251,0.2319384515285492,-0.412334680557251,0.412334680557251,0.3387574851512909,0.3387574851512909,86.0,higher,0.371366156948412,0.371366156948412,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,-0.030835153755671252,0.4178289363132247,False,higher,0.315,0.315,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.073125,0.46534918156736915,False,higher,-0.412334680557251,-0.412334680557251,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,-0.021013015881180763,-0.27141145430505276,False,lower,86.0,-86.0,True,True,100.0,True,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,28.0,83.66437737576497,False,higher,0.3387574851512909,0.3387574851512909,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.015087492763996124,0.3785993496992949,False,lower,0.3387574851512909,-0.3387574851512909,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.15383776277303696,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
lambda_block_shuffle_50_s2026,lambda_block_shuffle_50,negative_control,block_shuffle,2026,union_base_predchange,true_change_only,20,6,0.22416220782878063,0.7033333333333334,0.41740883885061336,0.34004953503608704,0.21427398920059204,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.340050, post_rel_mean=0.214274, pre_count=3551, post_count=2400",0.22416220782878063,0.7033333333333334,0.22416220782878063,0.7033333333333334,0.41740883885061336,200,0.21,0.36,0.285,-0.32435980439186096,-0.25173714756965637,0.10546782972159867,-0.10546782972159871,-0.10546783004853999,0.4510243006664789,0.4510243006664789,0.4510243006664789,101.0,101.0,101.0,0.14094897347258978,-0.14094897347258978,-0.14094897573234302,0.6423218548297882,0.30291053652763367,False,False,True,False,True,False,False,False,-0.32435980439186096,-0.25173714756965637,0.32435980439186096,0.25173714756965637,-0.32435980439186096,0.32435980439186096,0.30291053652763367,0.30291053652763367,101.0,higher,0.41740883885061336,0.41740883885061336,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,0.015207528146530092,0.4178289363132247,False,higher,0.285,0.285,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.10312500000000002,0.46534918156736915,False,higher,-0.32435980439186096,-0.32435980439186096,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,0.06696186028420925,-0.27141145430505276,False,lower,101.0,-101.0,True,True,100.0,False,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,13.0,83.66437737576497,False,higher,0.30291053652763367,0.30291053652763367,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.05093444138765335,0.3785993496992949,False,lower,0.30291053652763367,-0.30291053652763367,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.11799081414937973,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
lambda_block_shuffle_50_s2027,lambda_block_shuffle_50,negative_control,block_shuffle,2027,union_base_predchange,true_change_only,20,6,0.22416220782878063,0.7033333333333334,0.41740883885061336,0.34004953503608704,0.21427398920059204,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.340050, post_rel_mean=0.214274, pre_count=3551, post_count=2400",0.22416220782878063,0.7033333333333334,0.22416220782878063,0.7033333333333334,0.41740883885061336,200,0.21,0.36,0.285,-0.32435980439186096,-0.25173714756965637,0.10546782972159867,-0.10546782972159871,-0.10546783004853999,0.4510243006664789,0.4510243006664789,0.4510243006664789,101.0,101.0,101.0,0.14094897347258978,-0.14094897347258978,-0.14094897573234302,0.6423218548297882,0.30291053652763367,False,False,True,False,True,False,False,False,-0.32435980439186096,-0.25173714756965637,0.32435980439186096,0.25173714756965637,-0.32435980439186096,0.32435980439186096,0.30291053652763367,0.30291053652763367,101.0,higher,0.41740883885061336,0.41740883885061336,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,0.015207528146530092,0.4178289363132247,False,higher,0.285,0.285,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.10312500000000002,0.46534918156736915,False,higher,-0.32435980439186096,-0.32435980439186096,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,0.06696186028420925,-0.27141145430505276,False,lower,101.0,-101.0,True,True,100.0,False,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,13.0,83.66437737576497,False,higher,0.30291053652763367,0.30291053652763367,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.05093444138765335,0.3785993496992949,False,lower,0.30291053652763367,-0.30291053652763367,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.11799081414937973,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
lambda_block_shuffle_50_s2028,lambda_block_shuffle_50,negative_control,block_shuffle,2028,union_base_predchange,true_change_only,20,6,0.22416220782878063,0.7033333333333334,0.41740883885061336,0.34004953503608704,0.21427398920059204,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.340050, post_rel_mean=0.214274, pre_count=3551, post_count=2400",0.22416220782878063,0.7033333333333334,0.22416220782878063,0.7033333333333334,0.41740883885061336,200,0.21,0.36,0.285,-0.32435980439186096,-0.25173714756965637,0.10546782972159867,-0.10546782972159871,-0.10546783004853999,0.4510243006664789,0.4510243006664789,0.4510243006664789,101.0,101.0,101.0,0.14094897347258978,-0.14094897347258978,-0.14094897573234302,0.6423218548297882,0.30291053652763367,False,False,True,False,True,False,False,False,-0.32435980439186096,-0.25173714756965637,0.32435980439186096,0.25173714756965637,-0.32435980439186096,0.32435980439186096,0.30291053652763367,0.30291053652763367,101.0,higher,0.41740883885061336,0.41740883885061336,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,0.015207528146530092,0.4178289363132247,False,higher,0.285,0.285,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.10312500000000002,0.46534918156736915,False,higher,-0.32435980439186096,-0.32435980439186096,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,0.06696186028420925,-0.27141145430505276,False,lower,101.0,-101.0,True,True,100.0,False,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,13.0,83.66437737576497,False,higher,0.30291053652763367,0.30291053652763367,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.05093444138765335,0.3785993496992949,False,lower,0.30291053652763367,-0.30291053652763367,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.11799081414937973,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
lambda_block_shuffle_50_s2029,lambda_block_shuffle_50,negative_control,block_shuffle,2029,union_base_predchange,true_change_only,20,6,0.22416220782878063,0.7033333333333334,0.41740883885061336,0.34004953503608704,0.21427398920059204,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.340050, post_rel_mean=0.214274, pre_count=3551, post_count=2400",0.22416220782878063,0.7033333333333334,0.22416220782878063,0.7033333333333334,0.41740883885061336,200,0.21,0.36,0.285,-0.32435980439186096,-0.25173714756965637,0.10546782972159867,-0.10546782972159871,-0.10546783004853999,0.4510243006664789,0.4510243006664789,0.4510243006664789,101.0,101.0,101.0,0.14094897347258978,-0.14094897347258978,-0.14094897573234302,0.6423218548297882,0.30291053652763367,False,False,True,False,True,False,False,False,-0.32435980439186096,-0.25173714756965637,0.32435980439186096,0.25173714756965637,-0.32435980439186096,0.32435980439186096,0.30291053652763367,0.30291053652763367,101.0,higher,0.41740883885061336,0.41740883885061336,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,0.015207528146530092,0.4178289363132247,False,higher,0.285,0.285,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.10312500000000002,0.46534918156736915,False,higher,-0.32435980439186096,-0.32435980439186096,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,0.06696186028420925,-0.27141145430505276,False,lower,101.0,-101.0,True,True,100.0,False,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,13.0,83.66437737576497,False,higher,0.30291053652763367,0.30291053652763367,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.05093444138765335,0.3785993496992949,False,lower,0.30291053652763367,-0.30291053652763367,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.11799081414937973,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
lambda_block_shuffle_50_s2030,lambda_block_shuffle_50,negative_control,block_shuffle,2030,union_base_predchange,true_change_only,20,6,0.22416220782878063,0.7033333333333334,0.41740883885061336,0.34004953503608704,0.21427398920059204,0.2925075888633728,0.2925075888633728,0.2925075888633728,True,True,True,True,"pre_rel_mean: pre_rel_mean=0.340050, post_rel_mean=0.214274, pre_count=3551, post_count=2400",0.22416220782878063,0.7033333333333334,0.22416220782878063,0.7033333333333334,0.41740883885061336,200,0.21,0.36,0.285,-0.32435980439186096,-0.25173714756965637,0.10546782972159867,-0.10546782972159871,-0.10546783004853999,0.4510243006664789,0.4510243006664789,0.4510243006664789,101.0,101.0,101.0,0.14094897347258978,-0.14094897347258978,-0.14094897573234302,0.6423218548297882,0.30291053652763367,False,False,True,False,True,False,False,False,-0.32435980439186096,-0.25173714756965637,0.32435980439186096,0.25173714756965637,-0.32435980439186096,0.32435980439186096,0.30291053652763367,0.30291053652763367,101.0,higher,0.41740883885061336,0.41740883885061336,True,True,0.58,False,0.40220131070408327,0.019162892074519888,0.39354730297429,0.4178289363132247,0.41908922870105864,block_shuffle,block_shuffle,0.015207528146530092,0.4178289363132247,False,higher,0.285,0.285,True,True,0.6,False,0.388125,0.15444836313473834,0.294375,0.4,0.655,block_shuffle,block_shuffle,-0.10312500000000002,0.46534918156736915,False,higher,-0.32435980439186096,-0.32435980439186096,True,True,0.0,False,-0.3913216646760702,0.21683097606493196,-0.4882574528455734,-0.27141145430505276,-0.11256640404462814,block_shuffle,block_shuffle,0.06696186028420925,-0.27141145430505276,False,lower,101.0,-101.0,True,True,100.0,False,114.0,60.67124524847005,88.5,148.5,189.0,shift,shift,13.0,83.66437737576497,False,higher,0.30291053652763367,0.30291053652763367,True,False,0.1,True,0.353844977915287,0.049508743568015705,0.32911551743745804,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.05093444138765335,0.3785993496992949,False,lower,0.30291053652763367,-0.30291053652763367,False,False,-0.1,False,0.18491972237825394,0.30571568550060196,0.1427202746272087,0.3630334585905075,0.43586137890815735,block_shuffle,block_shuffle,-0.11799081414937973,0.032061879627952955,False,False,False,False,0,3,False,True,False,False,False,0,1,True,
