target_index,alpha_raw,alpha_clipped,alpha_shrunk,denominator,reliability
31,0.8222735954564521,0.8222735954564521,0.78752980980537,598.6935254329501,0.47611216540989365
32,0.26605387432406713,0.26605387432406713,0.4954626883797705,748.0274143513009,0.5317237447232497
33,0.7125618093905193,0.7125618093905193,0.7338946595250223,681.2184354444436,0.5083764789466657
34,1.633419643996624,1.0,0.8486770941029652,403.6590199130844,0.3799398710905196
35,0.9629637464553553,0.9629637464553553,0.8438643793313632,486.2526708243045,0.42466653532683385
36,0.744542139087354,0.744542139087354,0.7509320171608141,517.7933393588388,0.44008976548493023
37,1.7091160092664086,1.0,0.8964365944343731,893.6106890789385,0.575639007031613
38,1.4045763528537019,1.0,0.894638204933249,867.1135651474409,0.5682699334648179
39,0.42818278913392016,0.42818278913392016,0.600942640836527,591.0927070823768,0.47292623363352543
40,1.0792079565493329,1.0,0.8788714078451323,668.495790942727,0.503663969304974
41,1.489353222256651,1.0,0.8590497857689747,481.84439401348106,0.42244297062748226
42,0.7055119089990258,0.7055119089990258,0.7307041677435613,660.2873597978528,0.5005752930482298
43,2.035616352300796,1.0,0.8707859008259689,585.4428247541963,0.47053282835257715
44,0.7528361149365197,0.7528361149365197,0.7556918760974113,60.57425315998394,0.08420763853787071
45,0.7376401683825338,0.7376401683825338,0.7455211641451308,872.1159577296083,0.5696806745689463
46,0.6119223437930732,0.6119223437930732,0.737602050967949,96.19702354822779,0.1274188970558523
47,0.8874488679498711,0.8874488679498711,0.81785492523339,585.9438945941106,0.47074596978386346
48,1.1297211248194439,1.0,0.8691295864212047,569.6958959935621,0.4637459211276295
49,1.4147918959246184,1.0,0.87368440458715,613.9931758585561,0.48240972567455637
50,1.7159206190677407,1.0,0.882775511178064,712.699707429717,0.5196614073765158
51,0.974222686582612,0.974222686582612,0.8740476536370206,776.60279969532,0.5410461852145381
52,0.7393542430159991,0.7393542430159991,0.7471849080633424,737.7557459817824,0.5282794977796365
53,-0.34674600024472724,0.0,0.11775208047416663,3570.4538999405886,0.8442338977712622
54,0.8657978081148668,0.8657978081148668,0.8097922653411276,633.2714276724308,0.4901325726135604
55,0.8701668767132847,0.8701668767132847,0.8175985222217607,772.5034519457415,0.5397316832809207
56,0.9272083418265772,0.9272083418265772,0.847805423823556,762.0453689019979,0.5363438219878803
57,0.689822523448206,0.689822523448206,0.7205028047993298,761.2211328251497,0.5360746919709041
58,1.928983132273842,1.0,0.8516661519883217,425.06789522456626,0.3921878226265093
59,0.9801195643493238,0.9801195643493238,0.8349367536171295,358.3835857667451,0.3523398104868669
60,1.6807055090838394,1.0,0.874867280202828,626.0245625228058,0.48725667202675116
61,1.2789792719167774,1.0,0.846779972714045,390.5043675503405,0.3721662341384827
62,0.791777945715491,0.791777945715491,0.7750165843610612,749.1960731725426,0.5321124297311957
63,0.6985951695273207,0.6985951695273207,0.7237734615544206,841.9899581667062,0.5610425158945781
64,0.6857812895655713,0.6857812895655713,0.7176036053758198,793.9203207860293,0.5465173748086739
65,1.1398509123240894,1.0,0.9098445329976291,1124.4809977622024,0.6305793220134038
66,0.9518469777878492,0.9518469777878492,0.8248683584525122,357.5277725356955,0.35179442275331424
67,1.7317590616936145,1.0,0.8987342736929953,928.8335851682093,0.5850539682950673
68,1.1340105997850165,1.0,0.8342483780308246,311.17436276367073,0.32081682230517944
69,0.6145396682563826,0.6145396682563826,0.6488470473281331,2056.674692663495,0.7573989436482743
70,0.8544877675864354,0.8544877675864354,0.7921846463161764,383.0842524266379,0.3676947830876558
71,0.6196465647709994,0.6196465647709994,0.6798620926046467,832.4654609099813,0.5582389007815837
72,1.0379528642957012,1.0,0.8748215059605997,625.5547495336376,0.48706910767640654
73,0.02784061141822762,0.02784061141822762,0.11439831066196582,4882.728405259321,0.8811206532894174
74,0.9628702584348386,0.9628702584348386,0.8619927016542379,692.4709174311998,0.5124704832726158
75,0.9538931535201519,0.9538931535201519,0.8444995928684725,533.2200947018098,0.4473361349165934
76,0.8653557016322525,0.8653557016322525,0.807594265288037,588.9523601019503,0.4720220893481177
77,0.9918127996881765,0.9918127996881765,0.8595330777826296,515.8345338209133,0.4391560422243646
78,1.1676513199013054,1.0,0.8910604419424744,817.0009277520343,0.5536097062631491
79,1.2258097825131489,1.0,0.8939258238206114,856.8659211236276,0.565350883490749
80,0.6815507285265893,0.6815507285265893,0.7203795105557895,603.5651856434788,0.47813397721749995
81,0.7443255168401958,0.7443255168401958,0.7489721846826274,989.8952666361545,0.6004223441452112
82,0.9872518858962757,0.9872518858962757,0.8593135332157368,532.2080357795453,0.4468664969104144
83,1.6711279829619519,1.0,0.8792879455094293,673.0757482452683,0.505370772358277
84,0.6782949632464418,0.6782949632464418,0.7129862328459268,815.9450053564001,0.5532900827346999
85,1.1397955414552399,1.0,0.8747628286852596,624.9530060028204,0.4868286719096221
86,0.9894307285928621,0.9894307285928621,0.8717726609243848,648.4681956446959,0.4960598312920425
87,1.2182491786574983,1.0,0.8615612779816244,502.5368946408364,0.4327340509890393
88,2.237640672933281,1.0,0.8812189701296045,694.7275751225342,0.51328333105397
89,1.0614647791632619,1.0,0.8665015455199988,545.5124118576082,0.45297727132989185
90,0.8333715808751393,0.8333715808751393,0.7981699407412772,790.0278217115633,0.5452989983912793
91,0.6379610259670546,0.6379610259670546,0.695073514820575,702.2373622067083,0.515968944327529
92,0.7531288080558736,0.7531288080558736,0.7548158204917083,444.63481527505303,0.40296629274063817
93,1.0028443343679214,1.0,0.8800233775935825,681.2396874601422,0.5083842759002619
94,0.9090027051973689,0.9090027051973689,0.8227523763216712,510.1944381176149,0.43645004503293616
95,1.2639992271324714,1.0,0.8587179765332217,479.1655940362899,0.42108335044126693
96,0.9984852273326796,0.9984852273326796,0.8753300355990125,638.5520925381137,0.492207955209755
97,2.46244495079492,1.0,0.8665713858781879,546.1427675919408,0.45326344889993736
98,0.9587583476286823,0.9587583476286823,0.8393933518385117,460.49520366194577,0.4114264764653035
99,0.6864779634999814,0.6864779634999814,0.7253405226492041,518.945153640979,0.4406373620603262
100,1.2455264325277817,1.0,0.9139663648283451,1209.915715875289,0.6474689234993545
101,1.2008527843378742,1.0,0.8742489544475637,619.7071489268784,0.48472302290572417
102,0.7286190327311527,0.7286190327311527,0.7429959962015235,593.7725473588654,0.4740539189817347
103,1.6345141992053323,1.0,0.9165452277131458,1267.6605668386503,0.658036061655408
104,0.8408664196054272,0.8408664196054272,0.7898297282440031,437.2539723179676,0.39894574805644245
105,0.37644371636723667,0.37644371636723667,0.5499702373708284,781.9909089424399,0.5427625656650243
106,0.1512034224144996,0.1512034224144996,0.28285469765246585,2367.3434045553136,0.7823050049208276
107,0.7192515254330234,0.7192515254330234,0.7371502668382353,692.0953352382857,0.5123349350097314
108,0.8639410653408385,0.8639410653408385,0.8400511450246863,2318.983969568324,0.7787695858661138
109,0.7050207331391174,0.7050207331391174,0.7269216104353191,873.2967081197693,0.5700123179744033
110,1.938123405628611,1.0,0.8586169296713275,478.35230863150116,0.4206693012274972
111,0.06439259104078174,0.06439259104078174,0.34860802228320736,944.1692906009729,0.5890238575202305
112,1.570524641300347,1.0,0.8924069384014717,835.4697756140384,0.5591271047230371
113,0.6852628354038267,0.6852628354038267,0.7206944602453974,655.5787896881883,0.49878613566926555
114,1.4434132651093639,1.0,0.9317337615197058,1696.2714211429259,0.7202725365249145
115,1.1391233051228329,1.0,0.9446376473485755,2245.1856186331415,0.773147447055158
116,1.300961797403701,1.0,0.898438999314474,924.217851159348,0.5838440531924975
117,0.6828374369899147,0.6828374369899147,0.7342497809351105,278.11195678820036,0.29684855429372375
118,0.9442501283049242,0.9442501283049242,0.8359725812802044,486.836926023105,0.42495995330174613
119,0.9641970623214227,0.9641970623214227,0.9075157635639104,1761.4978661961343,0.7278112188172373
120,1.093891368154194,1.0,0.8730448205231041,607.5811583450525,0.4797889685932016
121,1.1983566303367121,1.0,0.8930361464194474,844.2595434579122,0.5617053449598614
122,0.7084583797204269,0.7084583797204269,0.7286282719432798,892.501903753518,0.5753356911910431
123,1.3021932990962402,1.0,0.8886922090847069,785.6017921297121,0.5439056448563839
124,0.8676234227604958,0.8676234227604958,0.8013210940752972,450.75580170074363,0.4062599847804715
125,0.7093017156921305,0.7093017156921305,0.7294574803345526,866.0256843570311,0.5679619112477121
126,0.9202221780932387,0.9202221780932387,0.8230119641207612,454.43215112905585,0.40822081139959526
127,0.5281947851759644,0.5281947851759644,0.5910907009318107,1726.7774278149307,0.7238496479853975
128,1.8934471638161163,1.0,0.8635588868266943,519.5393670895205,0.44091944493612345
129,1.0977288789882065,1.0,0.8702497422261042,580.3014459148317,0.46833586703613084
130,0.750994416278204,0.750994416278204,0.7533376868741792,735.6615419586395,0.5275710519529188
131,1.055288485762991,1.0,0.9155972896907212,1246.0245735936944,0.6541517946378103
132,1.036367632266338,1.0,0.8868566733174441,762.1696060720878,0.536384360899272
133,1.34544194126805,1.0,0.9103774096435127,1135.0838226908563,0.6327628352084533
134,0.9995609962216483,0.9995609962216483,0.845140073938405,380.4715928744875,0.366105163504524
135,0.9337704351804766,0.9337704351804766,0.8426743982599264,627.1234605769272,0.4876948520212511
136,0.8039434694662151,0.8039434694662151,0.7837342778136402,905.5531993083493,0.5788787061981334
137,0.8927572336075817,0.8927572336075817,0.8184894016507571,554.6966778322601,0.4571174786282926
138,0.9847419117555977,0.9847419117555977,0.8860410995299779,868.2515120107945,0.5685916617292698
139,1.030594876830037,1.0,0.8573786285959148,468.47931865435953,0.41559524373502765
140,0.9989135166986159,0.9989135166986159,0.9353854423748049,1860.652746319541,0.7385235335852256
141,0.7113672009302056,0.7113672009302056,0.7417378458592849,308.3726912000203,0.3188493268571491
142,1.2162990110470768,1.0,0.9457908493335334,2306.9620339283033,0.7778728028577899
143,0.9186090741386784,0.9186090741386784,0.8267657959121353,507.9125885162677,0.43534782870157246
144,0.8545977054865719,0.8545977054865719,0.7960676629766574,451.48366737571666,0.4066492319567265
145,1.005211134366347,1.0,0.8386259205439013,337.48572117966467,0.338754222851875
146,1.532639345720307,1.0,0.8819579237607558,703.2005852281453,0.5163112644727319
147,1.0347532072588024,1.0,0.8662267541170573,543.0386260050341,0.45185128718544854
148,0.7972602790064391,0.7972602790064391,0.7730436256945986,464.87929735634134,0.41372288890870296
149,0.8802685878997574,0.8802685878997574,0.8137721163689067,572.7900188642567,0.4650931851079622
150,1.2202604776520305,1.0,0.8963489235780555,892.29764419598,0.5752797672843479
151,0.5944054325362745,0.5944054325362745,0.6805581105368514,576.5210412536662,0.46670879613994254
152,0.7172021214499853,0.7172021214499853,0.7408704999945407,419.83689933035396,0.3892400721756917
153,0.5105947126074611,0.5105947126074611,0.6153835489807523,883.7187177014554,0.5729175818159734
154,1.3830215915124204,1.0,0.8668062399512515,548.2673310385486,0.45422578600254204
155,0.9136534981158344,0.9136534981158344,0.8052183596758938,299.29006561891623,0.312391862576741
156,0.9288631022753344,0.9288631022753344,0.8474789363129632,740.8510630852644,0.5293227264936048
157,0.8202906839662177,0.8202906839662177,0.7924359433179178,862.7935826902129,0.5670441767905408
158,1.2343493712456635,1.0,0.8629699951046068,514.4755386295367,0.43850640459073303
159,1.3628134679617474,1.0,0.8999710589654238,948.4631474281495,0.5901218146393429
160,0.8302353294264879,0.8302353294264879,0.7943611236176408,705.2739231792099,0.5170464684032104
161,1.477639802946671,1.0,0.8873009413831877,767.7710543180996,0.538204791933704
162,1.41618229209252,1.0,0.8542875668309531,444.5664913403468,0.4029293215133547
163,0.8353152948847722,0.8353152948847722,0.7976142198294986,727.9416555922546,0.5249410180555486
164,1.2601016222255421,1.0,0.9236968014265041,1448.2166655075243,0.6873403212605461
165,0.6664185478764191,0.6664185478764191,0.7086476918235223,737.9800888379054,0.5283552644830174
166,0.4863888525975973,0.4863888525975973,0.6247607305404731,624.5955072807808,0.4866857210979065
167,0.9289086552091914,0.9289086552091914,0.8682224992347003,1218.709190056114,0.6491200594898864
168,0.8765015666370652,0.8765015666370652,0.832847001128492,1160.3476097429836,0.6378630019907353
169,0.7924582999524509,0.7924582999524509,0.7708449889151152,453.860379414239,0.4079167007913142
170,1.8589782410876505,1.0,0.900287580749157,953.5650615369714,0.5914187930238171
171,0.9173883747482909,0.9173883747482909,0.8537330238331743,1011.9109882255624,0.6056878569620685
172,1.384318605553157,1.0,0.8713702249007115,591.0948855999242,0.47292715232462895
173,0.8390342506116736,0.8390342506116736,0.7879902186395014,413.45054611044003,0.3856022666493802
174,0.335977637477601,0.335977637477601,0.43558046639180364,2118.942564112235,0.7628373224690335
175,0.6636056298824845,0.6636056298824845,0.712004278695202,598.2202082569277,0.4759148964306525
176,0.9540468286023663,0.9540468286023663,0.835872782606759,445.51037724061905,0.4034396690431569
177,1.2689927599488386,1.0,0.88480279901816,736.835391027024,0.5279684138539216
178,0.11080551281503626,0.11080551281503626,0.43990277126432287,632.6557422994675,0.48988949398592097
179,0.9168446106494225,0.9168446106494225,0.8384624671763663,693.4458162968725,0.5128219745676521
180,0.41456856846334433,0.41456856846334433,0.603405462676351,532.1770224162054,0.44685209279778704
181,0.3853536797325201,0.3853536797325201,0.5567286337690727,765.8291496006528,0.5375753078431682
182,1.1601639830363508,1.0,0.8624237117041917,509.81685514097353,0.43626795593238504
183,0.7495264927292689,0.7495264927292689,0.7527569419133086,652.0552117471899,0.4974388419619486
184,0.6355142125145375,0.6355142125145375,0.7104176281682171,400.49291152004423,0.37808652744324245
185,0.9470703959400607,0.9470703959400607,0.8524398055076303,671.6814906142217,0.5048524214446812
186,0.7863001100456953,0.7863001100456953,0.7685284235001918,466.0977161667997,0.41435792470791777
187,1.4210514472323106,1.0,0.8661865185399313,542.677261440703,0.4516864180468898
188,1.5273824106610214,1.0,0.845016313066286,378.56399938610025,0.36493946947876865
189,1.124669732769144,1.0,0.8778770737298613,657.6890950236643,0.49958958984444796
190,0.9741014789119389,0.9741014789119389,0.8554188982928121,552.0957807949968,0.45595138578190136
191,0.3522517692501772,0.3522517692501772,0.5159260343055826,966.0862096337864,0.5945673219873571
192,0.6207022231365843,0.6207022231365843,0.6916118324114092,597.7606608926094,0.4757232242346949
193,0.7254043479993887,0.7254043479993887,0.7282455724002945,6424.616814373856,0.9069979207732114
194,0.6462661178155918,0.6462661178155918,0.7064220654212232,542.4308630066475,0.45157394423079794
195,0.7500341651364784,0.7500341651364784,0.7530422808624688,637.7608961206203,0.4918980795640729
196,1.3702207253053205,1.0,0.9073727039284687,1076.8936123166304,0.6204507651886443
197,1.0784352067263636,1.0,0.8371821361294003,328.6514448044102,0.3328381776578834
198,1.1529618424260033,1.0,0.9329714970486532,1739.7591599954253,0.7253442766364692
199,0.8770816155188377,0.8770816155188377,0.7957256215693561,322.0418123697853,0.32834221233290933
200,1.5059896896880491,1.0,0.8331447754705803,304.75902442407727,0.31629470490521683
201,0.4546344632784032,0.4546344632784032,0.5889735480272847,818.8381211409202,0.5541647285774689
202,0.28909752660018356,0.28909752660018356,0.5436557842287671,549.406385036466,0.4547403354320291
203,1.2742524083686346,1.0,0.8705224507556729,582.9112054007746,0.46945331640704213
204,1.10042526847085,1.0,0.8654692686549382,536.2717534531452,0.44874741781085314
205,1.438300042930357,1.0,0.8654296544135286,535.9199622819093,0.4485850946550196
206,1.3526851073859842,1.0,0.90341931718524,1005.8468148053873,0.6042513836138325
207,2.005697019235247,1.0,0.8690253360784433,568.7180888924978,0.463318745343578
208,1.7328653584887952,1.0,0.8710839825964432,588.3197136861172,0.47175424701309093
209,0.5596280521516297,0.5596280521516297,0.6614149026186449,611.8648541176767,0.48154275833513943
210,1.3033788656717684,1.0,0.8643266985375997,526.2077349175994,0.4440656271060995
211,0.9940157011207141,0.9940157011207141,0.8779328529229764,692.2268340976046,0.5123824017496736
212,0.4907429106785181,0.4907429106785181,0.6184713220796281,709.0804923266531,0.5183904723461539
213,1.177319248944725,1.0,0.8687653389523062,566.2862367627084,0.4622533821681025
214,1.2393752665036164,1.0,0.87725020363489,650.9660807605521,0.49702092947149784
215,0.5432517980583679,0.5432517980583679,0.6464943174321932,698.4431012106932,0.5146157739235641
216,0.8725770931294952,0.8725770931294952,0.8051835290197451,481.2123345543359,0.42212274593814997
217,0.7061883213873305,0.7061883213873305,0.7248736756664655,1095.7823467505477,0.6245368251218567
218,0.7322863137932443,0.7322863137932443,0.7499423065350715,224.32200256811967,0.2540189305962607
219,0.8970630777947803,0.8970630777947803,0.8240145124169727,613.7820068979041,0.48232383603866885
220,0.9949112622162888,0.9949112622162888,0.8777175667858953,684.4552365094955,0.5095611558593065
221,0.26237028992705325,0.26237028992705325,0.533941031770558,538.5547625416386,0.449798523609594
222,1.119179299302383,1.0,0.8715688578115119,593.0279388358971,0.4737410697388266
223,1.8521088519124633,1.0,0.8792509415972412,672.6676002100097,0.5052191452769333
224,1.0043412983029207,1.0,0.8677513890791786,556.8937352179228,0.45809862525729433
225,0.2912850626917481,0.2912850626917481,0.4689953873103216,1063.753260448555,0.6175553549707117
226,0.8988533033895396,0.8988533033895396,0.8559502749806749,1535.4209085616412,0.699766429945236
227,1.4114200270417463,1.0,0.8834541640862044,720.6858501767234,0.5224422527958649
228,0.9443003701787632,0.9443003701787632,0.8452897483890882,594.3945629179099,0.47431497546318113
229,1.252062398889136,1.0,0.9236985646426057,1448.2653549223044,0.6873475462077326
230,0.5398360866610388,0.5398360866610388,0.648419960903638,652.4032264092332,0.49757223295248887
231,2.146554586477609,1.0,0.883816181783124,724.9841020201079,0.5239256550507242
232,0.23167720401044564,0.23167720401044564,0.4218262873097265,1157.5838594827371,0.6373119769806636
233,-0.15738852433044526,0.0,0.23009761031962594,1505.5286611889162,0.6956197483109584
234,1.0297983985139394,1.0,0.8549752946450226,449.7986686120318,0.4057473522306393
235,1.4628545075484451,1.0,0.9001505718800932,951.352688742926,0.5908573860345055
236,0.5854284199417735,0.5854284199417735,0.6915126156351548,400.17587567445037,0.3779003338620376
237,0.8178395852187863,0.8178395852187863,0.7878816658347717,702.073843296529,0.5159107831724233
238,1.2331590026683366,1.0,0.8694047115099927,572.2839043523029,0.46487327258185096
239,1.1313748932357004,1.0,0.8594364379804149,484.98191375434607,0.42402731516968845
240,1.010346791079604,1.0,0.8529844219017066,434.7865282645969,0.397589560106935
241,1.0056200283494618,1.0,0.8993999307414912,939.3385411344535,0.5877815619323501
242,0.85697735108662,0.85697735108662,0.7948630022489089,412.6544795563235,0.3851457700451756
243,1.532197404781752,1.0,0.8769634390772294,647.9134450990642,0.495845884176566
244,0.5740849125012728,0.5740849125012728,0.6649765874714815,659.3944546914171,0.5002369900536435
245,0.9609745277506102,0.9609745277506102,0.8702927454708007,830.6253972265636,0.5576931298355833
246,1.6345971720693957,1.0,0.8783066210958753,662.3358671040706,0.501349701399037
247,1.104239610223562,1.0,0.8965765916668845,895.7120407722874,0.576212659126935
248,0.8646216742951363,0.8646216742951363,0.7860029638833006,251.7853527323183,0.27651854763013917
249,0.8565784958687412,0.8565784958687412,0.8074473770345085,690.4375380863621,0.5117357314549932
250,0.9926642396737698,0.9926642396737698,0.8722512613717468,636.2503725400952,0.49130542469676997
251,0.38922711569710744,0.38922711569710744,0.6004818606933827,484.8205251115493,0.4239460312882778
252,1.112124383908113,1.0,0.8547391064641638,447.9961825254802,0.4047795484933132
253,1.3561935314226827,1.0,0.9154055408803946,1241.707009132128,0.6533660854859505
254,1.1049636740011008,1.0,0.8596989203566835,487.12170223367474,0.42510286189607965
255,1.082364724166918,1.0,0.8730916450705302,608.0483955455132,0.4799808366698888
256,1.3840198237721621,1.0,0.8526860668684185,432.57174796966285,0.39636702172581734
257,0.8339668191144316,0.8339668191144316,0.7869892987381346,435.2040519927182,0.39781947481823926
258,0.4870091234846029,0.4870091234846029,0.6186197625342132,687.4211494167234,0.5106416853621488
259,1.3210903556566607,1.0,0.8449509033245264,378.12638492099774,0.36467144678473556
260,0.8395107047433216,0.8395107047433216,0.8115208942777332,1307.8144416501686,0.6650183092395283
261,0.8922030258341636,0.8922030258341636,0.8300770357091696,785.9786449391722,0.5440246139786902
262,0.4504229656468589,0.4504229656468589,0.5861262564417311,824.4285929813556,0.5558451711660898
263,0.7234117602653121,0.7234117602653121,0.7468122351014855,257.3718619052533,0.28093024126526606
264,0.8172902184288903,0.8172902184288903,0.7953051795448434,1179.122648868025,0.6415624223715235
265,0.7052123517653553,0.7052123517653553,0.7323296391227201,573.9260923415034,0.465586164367899
266,0.8727053962480373,0.8727053962480373,0.8243227089875224,930.8892945427681,0.5855905666886463
267,0.5013970254480914,0.5013970254480914,0.6710761902744465,329.53505622057185,0.3334346655490589
268,1.0133398637935016,1.0,0.876401106532623,641.9684853900986,0.4935416726097074
269,2.0911210863965954,1.0,0.9423561107887669,2130.247500260576,0.7637986320492582
270,1.090669234010559,1.0,0.9200508058972983,1352.1298587591662,0.6724005046845871
271,1.1558113760648334,1.0,0.9012582101223082,969.4142724212869,0.5953960400286354
272,0.48999796782539295,0.48999796782539295,0.667538090847722,328.07246454882767,0.33244675383389594
273,0.9701075190901066,0.9701075190901066,0.9040768827513261,1477.7770114469681,0.6916661468276989
274,0.9682600444089654,0.9682600444089654,0.8484141047856333,508.2325416292414,0.4355026375082576
275,1.372558773933056,1.0,0.8600904683392134,490.32857063004707,0.4267072673301584
276,0.7140589392638663,0.7140589392638663,0.7206293485639494,3541.806038019901,0.843171575342728
277,1.6013044717682463,1.0,0.8641446736193928,524.6200502742588,0.4433197625353723
278,0.45417192270196644,0.45417192270196644,0.595194718596525,750.9682714054478,0.5327006167269607
279,1.1739748289840355,1.0,0.8755837026048611,633.4227522315027,0.49019228157194794
280,0.9590352616920439,0.9590352616920439,0.8317899501936388,392.612639768341,0.37342519053558343
281,0.9355820537455761,0.9355820537455761,0.8096489670851013,280.88177954589054,0.29892124292209193
282,0.1330079747296921,0.1330079747296921,0.6130999921257069,196.02115989773264,0.2293206159744201
283,1.6612610863750565,1.0,0.8961054969639723,888.6634667010369,0.5742823033722347
284,1.1568432638578021,1.0,0.8777193423736731,655.9909783257325,0.49894327047547093
285,0.7457511235958443,0.7457511235958443,0.7537011340007955,186.72002175838796,0.22084245772794459
286,0.5496457378700271,0.5496457378700271,0.6291652063238092,1050.3706810167728,0.6145608110562973
287,1.0856739774572188,1.0,0.901935879443331,980.665791338246,0.5981728551053783
288,1.7264787667113901,1.0,0.9104154497373451,1135.8455428203424,0.6329187081435229
289,1.0582353023430306,1.0,0.8643706608472239,526.5918283884316,0.4442457668887132
290,0.7485662752967428,0.7485662752967428,0.7528570708133724,475.5456968911798,0.41923587593276834
291,0.7527565826316308,0.7527565826316308,0.7541933763284221,807.4588593352652,0.5507046429425609
292,0.9998454624670622,0.9998454624670622,0.855216196212848,452.1257676588929,0.406992190153227
293,0.9109932597561287,0.9109932597561287,0.8293901816163429,592.8357605118772,0.4736602650725458
294,1.1547448391322361,1.0,0.8427959826003565,363.9128244985099,0.35584145231629954
295,0.8491749175407994,0.8491749175407994,0.823304298295986,1714.996734938728,0.7224791498283595
296,0.6583954259391602,0.6583954259391602,0.7001836926798826,879.1963916996975,0.5716617635171554
297,0.8004785553423667,0.8004785553423667,0.775471562053023,514.1470413295687,0.43834914778973094
298,1.4204325171374736,1.0,0.8727196969635185,604.3464041879928,0.4784567436066861
299,0.8360330962646334,0.8360330962646334,0.8015838670235712,872.5671613577484,0.5698074668178988
300,0.6701008781583524,0.6701008781583524,0.7272287837293874,331.2498053034373,0.33458918050875597
301,1.898797702493347,1.0,0.8399289423812152,345.59551036339553,0.3440934798772887
302,0.9688234135210124,0.9688234135210124,0.8405734390651606,434.65438458922046,0.39751675694406596
303,1.3954886632935066,1.0,0.8929223137521405,842.6616958527701,0.5612389046813985
304,2.286731207006865,1.0,0.9058379899574156,1048.604637931677,0.6141621274104493
305,1.0417670839856537,1.0,0.9399077354738155,2016.6128943887552,0.7537661792331553
306,1.438323581466051,1.0,0.854719230774152,447.8447671995578,0.40469810594608097
307,0.3261486998495576,0.3261486998495576,0.5193715209601182,806.6007282987833,0.5504415324753427
308,0.8437023703576931,0.8437023703576931,0.8033480946771265,773.6847041460007,0.5401112367042079
309,0.9895177524655712,0.9895177524655712,0.8066594723835477,182.6710883891472,0.2170932253106202
310,1.0700932668683618,1.0,0.8933620903269042,848.8536246502596,0.5630409314005052
311,0.30491077917719844,0.30491077917719844,0.5273985865570081,676.7367733162541,0.5067266999247713
312,1.059272027960997,1.0,0.8645420327398681,528.0914643843549,0.44494797966485905
313,1.4765862848763889,1.0,0.8563524336280063,460.42643429230657,0.41139031137323057
314,1.089144988367462,1.0,0.8862234834140825,754.2617844002319,0.53378980450495
315,1.0379441400034894,1.0,0.8816338846351275,699.4720548997025,0.5149834830584268
316,1.1069793086405553,1.0,0.8993419267270878,938.4176344575463,0.5875438849168644
317,1.1558618788268795,1.0,0.894294440035963,862.1512425017498,0.5668613238081232
318,1.0807436934490513,1.0,0.8931269791971037,845.5369876382377,0.5620775409832518
319,1.1641307063039377,1.0,0.8541659071021452,443.6460510260059,0.40243080909925266
