auc_regime,corr_mae,corr_mse,corr_mse_soft_exception,corr_mse_soft_exception_type,filter_reasons,k,lambda_hash_round6,lambda_oriented_swapped,n_auc,n_corr,n_peak_delay,n_sep,n_smooth_mean,n_smooth_std,n_switch_band,n_switch_margin_gap,n_top10,peak_delay_base_window,peak_delay_lambda,reg1_top10_coverage,score,score_norm_auc,score_norm_corr_mse,score_norm_sep_mean,score_norm_smooth_mean_abs,score_norm_smooth_std,score_norm_top10,sep_mean,sep_median,smooth_mask_count,smooth_mean_abs_diff,smooth_mean_abs_diff_far,smooth_mean_abs_diff_used,smooth_std_diff,smooth_std_diff_far,smooth_std_diff_used,switch_band_correct_rate,switch_margin_gap_signed,switch_margin_post_signed,switch_margin_pre_signed,switch_post_correct_rate,switch_pre_correct_rate,top10_in_reg1,valid_count,valid_ratio,window
0.43556580306017084,0.042982014527320825,0.03374915214391626,False,,smooth_mean_abs_diff,6,c1c7c6e3697d86d5a7aebc8338f636f0d8796baf,True,0.6254448925049979,0.6306323242023713,0.7887323943661972,0.7166177801346574,0.36481428114933195,0.40839338906299416,0.32424930608125163,0.26368078201796813,0.4751001071569567,200,60.0,0.03375,3.422906987041911,0.5311592959012404,0.6292486044026444,0.5170572051402271,0.30664025990137395,0.3456440077840699,0.3977261492832427,-0.09073305636487794,-0.013344546497829679,5548,0.02513064384956138,0.026731434449558476,0.026731434449558476,0.04283148237232775,0.04527852125168787,0.04527852125168787,0.5,-0.026757395592477695,-0.026757395592477695,-0.02675739559247764,0.565,0.435,0.1361344537815126,5951,nan,50
0.4585623774852982,0.0755334258659483,0.0600303437863315,False,,smooth_mean_abs_diff;smooth_std_diff,2,27dc13610c25e8361d095a79ceec584aa60c51a9,True,0.6962338116029122,0.7727042369171007,1.0,0.6839342804442257,0.4316072016855754,0.4424698684780519,0.8238708049457483,0.9970054478422867,0.43258799590795144,200,30.0,0.030833333333333334,3.3624983338798184,0.5737249101127369,0.7133475566221071,0.5006812217272746,0.38841305114010793,0.3989797882518615,0.36213748480966923,-0.0984216285391123,-0.0617672434811844,5568,0.030340706032647786,0.030163122823528104,0.030163122823528104,0.0476658812467313,0.04777529455455766,0.04777529455455766,0.7475,0.18006670075394082,0.18006670075394082,0.18006670075394093,0.66,0.835,0.12395309882747069,5971,nan,30
0.44547999612515743,-0.03240353496662243,-0.04326473825096642,False,,corr_mse,5,3b867dc91d8c96f51e15468d68e65fa93d154e85,True,0.6559631339536719,0.21430756759030836,0.7887323943661972,0.4191882725256812,0.021274204440424504,0.03691664228617965,0.1627554882664648,0.2764101213896138,0.1733014618001287,200,60.0,0.012083333333333333,3.3222998023295833,0.5495100167269218,0.382806678302867,0.36803091575074776,0.05621772309231213,0.06690797953000834,0.14507789417136716,-0.16070133570027834,-0.024903328894944565,5438,0.00917525124210639,0.009081023631021506,0.009081023631021506,0.01756662022109528,0.018060532776639302,0.018060532776639302,0.42,-0.02316726118772794,-0.02316726118772794,-0.023167261187727883,0.435,0.405,0.04965753424657534,5841,nan,160
0.333614502537585,-0.03449742025362162,-0.0474009378288679,False,,corr_mse,10,466bbefc203f06718b25d3feeceb401a6804a9b9,True,0.3116145701620865,0.19194793514297553,0.0,0.40741857569353895,0.15700043974419117,0.21611066404120163,0.09714862477920773,0.12169860834366716,0.848742181436333,200,172.0,0.059583333333333335,3.3213543684695286,0.34245207167818414,0.36957097516562026,0.3621337394408599,0.19800226616964867,0.26531769199495997,0.7105175403494731,-0.1634700772493749,-0.15081921475883864,5478,0.018208895255513963,0.01605436960833753,0.01605436960833753,0.03555063924544482,0.031190024356514967,0.031190024356514967,0.3875,-0.06680150720636763,-0.06680150720636763,-0.06680150720636757,0.47,0.305,0.24319727891156462,5881,nan,120
0.5024091833769253,-0.057370929904464865,-0.06786294707682303,False,,corr_mse,2,543b1bdbe2e926df80d7353e02a2f6f4fa558be9,True,0.8312046962914107,0.08133359042841808,1.0,0.3019013515546074,0.0,0.0,0.9601312137269744,0.8327317744559637,0.0,200,30.0,0.0,3.268241177036378,0.654883355257074,0.30409321595774896,0.30926460582155524,0.0,0.0,0.0,-0.1882922903263467,0.028794804003947766,5438,0.005593401721434292,0.005591832167516222,0.005591832167516222,0.011502026095134768,0.0116455688481426,0.0116455688481426,0.815,0.13373557944433456,0.13373557944433456,0.13373557944433467,0.63,1.0,0.0,5841,nan,160
0.36722997190739126,-0.03299373425676611,-0.04465224352165543,False,,corr_mse,6,6699c27e6dc5eb4283337b1cc4eb2feb99d02a77,True,0.4150909705018493,0.20680693632553668,0.7887323943661972,0.34463655704018176,0.05054093186851789,0.08180184209404583,0.07191521574564727,0.16072645199971483,0.32867518617265795,200,60.0,0.022916666666666665,3.2331820224504804,0.4046727778704117,0.3783667068947363,0.33067697055634415,0.06959648935214136,0.08608567384387739,0.2751477303250067,-0.17823912237099565,-0.08589896261179386,5438,0.010027664411459856,0.01058469029887784,0.01058469029887784,0.019304902158501468,0.021349257741716993,0.021349257741716993,0.375,-0.055794242794447335,-0.05579424279444728,-0.055794242794447335,0.36,0.39,0.09417808219178082,5841,nan,160
0.3320839284014091,-0.03575047947761397,-0.04703521064867154,False,,corr_mse,10,3b7ed8cbecd325108e948da4a71d35b3c767f18b,True,0.3069030993709964,0.1939249977027418,0.0,0.4375834584906778,0.20661606333527244,0.2684326875419992,0.33938935150138777,0.316116403004968,0.7630531225116597,200,172.0,0.05375,3.2237536659708317,0.3396190485070735,0.3707412901601296,0.3772477763407767,0.2197593741086246,0.28287872398136477,0.6387836490528415,-0.15637399265899,-0.14405088246422626,5498,0.019595125119616894,0.018603522381981805,0.018603522381981805,0.03714238558390344,0.03502364313613548,0.03502364313613548,0.5075,-0.01196865271716624,-0.01196865271716624,-0.011968652717166184,0.6,0.415,0.21864406779661016,5901,nan,100
0.4281193693693694,-0.043441890477061276,-0.0491808101775217,False,,corr_mse,4,05da8a2eb4d184ac4ee29e3d72797ea599076188,True,0.6025230006457408,0.1823262302978575,0.0,0.3053945224418184,0.0013998166797499479,0.01059516558248119,0.9853646227605349,0.9941622542864128,0.10756642456559713,200,172.0,0.0075,3.191881820258041,0.5173762855330609,0.36387544196290955,0.3110148501053497,0.04058960484151843,0.04984350060812686,0.09004834810636583,-0.18747054550900333,-0.03543789282856724,5438,0.008179523119612092,0.008059916830023597,0.008059916830023597,0.016019881859554944,0.01613196616840971,0.01613196616840971,0.8275,0.1792648172699446,0.1792648172699446,0.1792648172699446,0.655,1.0,0.030821917808219176,5841,nan,160
0.3994982779484315,0.09077556871203311,0.08993817636202404,False,,smooth_mean_abs_diff;smooth_std_diff,3,59cc0e02c956a48626a0fd79024fd54e9ad6f493,True,0.5144204820864116,0.934381189659341,0.15492957746478875,0.7292130859616344,0.8438566368260069,0.844120193342476,0.27882916982084277,0.21963098490270822,0.9921213889699445,200,150.0,0.07083333333333333,3.178374419854337,0.46439994596117884,0.8090516410104098,0.5233680507123744,0.723944022594001,0.7250474605644989,0.830546265328874,-0.08777009588559925,-0.11506397697322099,5578,0.051718687622178246,0.05134368481107149,0.05134368481107149,0.07722092242512976,0.07720409193693456,0.07720409193693456,0.4775,-0.039181032635104196,-0.039181032635104196,-0.039181032635104196,0.515,0.44,0.2842809364548495,5981,nan,20
0.33873513994196386,0.00822612489322689,7.075765073201869e-05,False,,smooth_mean_abs_diff;smooth_std_diff,10,e733c92f9930c070ab25d7fce7b4f4c4f2b143f5,True,0.32737710854050933,0.448572317642936,0.0,0.48514938222152476,0.6589635477057049,0.7054349292547886,0.4453696694423418,0.38506366532631736,1.0,200,172.0,0.085,3.089781017600244,0.3519301388129827,0.5214788454112202,0.40108056002110437,0.5732691910259282,0.6114393356191353,1.0,-0.14518443091980426,-0.212232707639576,5558,0.04211860879395451,0.04184424296502767,0.04184424296502767,0.06692338882682362,0.06704266473496322,0.06704266473496322,0.56,0.007476970605953759,0.007476970605953759,0.007476970605953814,0.58,0.54,0.3422818791946309,5961,nan,40
0.4033538077755813,-0.0028757113843122105,-0.013935270625178662,False,,corr_mse,3,e0527d59f55f7b2dad7e5481cb2bcdb0515171c6,True,0.5262887188058545,0.37285797204668186,0.15492957746478875,0.40503424867998533,0.16232348926531387,0.19774817568168157,0.9601312137269744,0.9896090394893247,0.141007389329537,200,150.0,0.01,3.0767055664362672,0.47153635646169473,0.4766600138001279,0.36093907852648915,0.16523175921919114,0.18524129999956027,0.11804317686670629,-0.1640309740475856,-0.07526116012564324,5538,0.016120958957917278,0.016327857382326828,0.016327857382326828,0.028292449416149407,0.02984461040832265,0.02984461040832265,0.815,0.17798064590660945,0.17798064590660945,0.17798064590660956,0.645,0.985,0.04040404040404041,5941,nan,60
0.31900205907412665,-0.018029723001779237,-0.030337225252229382,False,,corr_mse,8,4efe2e0a5423cf87c601b99a2875acc8f7a3ca2a,True,0.2666339978805315,0.28419163233762174,0.0,0.38083103788671274,0.23534947967704833,0.3061806024294805,0.38985616956850866,0.350993153165582,0.5836205332849629,200,172.0,0.04125,3.068149730578014,0.31540510287081036,0.4241742963618082,0.3488121220424851,0.22824721374654178,0.2805677089060324,0.4885731319554849,-0.16972461563416155,-0.1750935407735216,5518,0.02013591835467363,0.020079788579250364,0.020079788579250364,0.03693291328255288,0.03778942140161022,0.03778942140161022,0.5325,-0.0021321469078868227,-0.0021321469078868227,-0.0021321469078868227,0.62,0.445,0.16722972972972974,5921,nan,80
0.3927380952380952,0.010489659623500418,-0.0051467583356931594,False,,corr_mse,6,0bef7fc87959091ebdf10ce9237d3eedca1916f3,False,0.4936110337693514,0.4203672618792248,0.7887323943661972,0.4867367850821639,0.2309183725028964,0.3039224084824254,0.6775170325510977,0.7079246034069371,0.06484672592055143,200,60.0,0.004583333333333333,3.0582778183131683,0.45188715497205695,0.504782965193274,0.40187592413944295,0.16130982087270554,0.19324430866950945,0.054285903550609436,-0.14481100513678805,-0.06265327715378283,5518,0.0158710770307642,0.019852127041900768,0.019852127041900768,0.02901784868408002,0.03762396421658137,0.03762396421658137,0.675,0.09853544017075416,0.09853544017075416,0.09853544017075416,0.55,0.8,0.018581081081081082,5921,nan,80
0.43252868228125296,-0.032621479600836736,-0.0399546085416193,False,,corr_mse,4,ddbe5a09ef41c7a0a0a7593db812b895cf8f8865,True,0.6160959132555277,0.23220159863499723,0.0,0.35675318122732474,0.07421906698454407,0.10511892515370232,0.011355034065102177,0.0,0.0,200,172.0,0.0,3.039759856107572,0.5255377233574672,0.3933989849248138,0.33674797392468053,0.1006661819346149,0.11525864416477498,0.0,-0.17538876850885415,-0.0694265659873789,5498,0.012007235218716206,0.011801226128462617,0.011801226128462617,0.021949164108835597,0.023057693339627455,0.023057693339627455,0.345,-0.10677905437722057,-0.10677905437722057,-0.10677905437722057,0.485,0.205,0.0,5901,nan,100
0.4318395699525272,0.05943841605878262,0.05104726987631935,False,,smooth_mean_abs_diff;smooth_std_diff,2,5d4ae90ca2c58b5635a7410f25248896383684f3,True,0.6139746618036488,0.7241431781257831,1.0,0.6515926579966815,0.6980407298394675,0.7004367118413207,0.8541508957860207,1.0,0.624452874234024,200,30.0,0.044583333333333336,3.00601479742437,0.5242622077528092,0.6846020144175914,0.48447653502709215,0.6026711721239826,0.6074103781796668,0.5227555905305266,-0.1060297764050086,-0.11048376747874739,5578,0.04399192322417336,0.04385195142483609,0.04385195142483609,0.06655820082095674,0.0666764468622809,0.0666764468622809,0.7625,0.1819435276155087,0.1819435276155087,0.1819435276155087,0.665,0.86,0.17892976588628762,5981,nan,20
0.3914862420260878,-0.020720853060368343,-0.03524712058817712,False,,corr_mse,6,7d6d8eee7f8fe0430b80d7bd29e2c85ac017f037,True,0.4897575321952026,0.25764952454059803,0.7887323943661972,0.4058758731112606,0.13616002538660424,0.18099687660508754,0.33938935150138777,0.26477142150557026,0.05323626436127859,200,60.0,0.00375,3.004527728214137,0.4495700315654722,0.40846279214698317,0.3613607722819634,0.11615057512983422,0.14328159374715752,0.04456630109670987,-0.16383298759433704,-0.04908373264143967,5498,0.012993806059607826,0.01498363026821789,0.01498363026821789,0.02448918723646842,0.028617247809815893,0.028617247809815893,0.5075,-0.026449795784404317,-0.026449795784404317,-0.026449795784404317,0.615,0.4,0.015254237288135594,5901,nan,100
0.27236551461487196,-0.07964932646530136,-0.08087340351613445,False,,corr_mse,12,5f8b1e4ed3b056f9dce1cb5093abbffdcc5453ce,True,0.12307563515650687,0.01100114672592348,0.0,0.21440021236128998,0.2342393518263137,0.3055222343840486,0.2636891244007065,0.30771491859397354,0.9523376180184279,200,172.0,0.06708333333333333,2.973518182573443,0.2290829784138354,0.2624601816064002,0.2654223852020874,0.2598527029047824,0.3208362682519076,0.7972416085078098,-0.20887634131194238,-0.22433496424326066,5498,0.022149626843118844,0.020022752402236384,0.020022752402236384,0.040582888519966186,0.0377411829747682,0.0377411829747682,0.47,-0.014338175388709296,-0.014338175388709296,-0.014338175388709296,0.55,0.39,0.27288135593220336,5901,nan,100
0.41735635056650483,-0.0581873602818461,-0.06494866419666581,False,,corr_mse,3,2ecfe5e347643390fc3ef41e69ecc7a6edcc6375,True,0.5693918719306391,0.09708773691496894,0.15492957746478875,0.23635510308588684,0.034726319403533504,0.03303242317203795,1.0,0.8772108072269439,0.0,200,150.0,0.0,2.9544904812809447,0.4974544268403493,0.3134188256952006,0.2764228267014547,0.06379060550917282,0.06901499244688704,0.0,-0.20371160180998174,-0.07179174949643219,5498,0.009657748998381545,0.009772166736512074,0.009772166736512074,0.01775760159953153,0.017775937221195855,0.017775937221195855,0.8575,0.14628027647682817,0.14628027647682823,0.14628027647682817,0.775,0.94,0.0,5901,nan,100
0.26071139688075173,-0.059299387485233654,-0.06671061675735161,False,,corr_mse,10,fc08014d3b95a298f1800518e07662884e8b778c,True,0.08720149224343099,0.08756290357349865,0.0,0.16431851969629327,0.10168032518637084,0.16387663550909615,0.0,0.0,0.5677116852073183,200,172.0,0.03958333333333333,2.946292851736708,0.20751173609420143,0.3077806352268913,0.24032908197132372,0.11945748306147437,0.16512628905560917,0.4752551705613753,-0.22065772067185768,-0.22871806903066189,5438,0.013204502009893863,0.013212131352387522,0.013212131352387522,0.02646920833083753,0.027362852941539766,0.027362852941539766,0.135,-0.2053713537507233,-0.20537135375072324,-0.2053713537507233,0.27,0.0,0.16267123287671234,5841,nan,160
0.30159037893935065,-0.04108473435791671,-0.05325460069803007,False,,corr_mse,8,a3a4ca3325f1ce0112f22c6c8a13d780aa3cbb9f,True,0.21303671014394315,0.1603039712190995,0.0,0.27746729706459816,0.15776066983736978,0.1958496531375497,0.9096643956598537,0.8462979668198274,0.4495506768285747,200,172.0,0.03166666666666667,2.944411136987253,0.2831768741924973,0.35083944576464704,0.29702198569734894,0.15885925761870334,0.2041055647540869,0.37633765370555,-0.19404023633075237,-0.14978529684253505,5498,0.015714942126433207,0.01609342872944434,0.01609342872944434,0.03000232184129947,0.029705506237808186,0.029705506237808186,0.79,0.13756173668038474,0.13756173668038474,0.13756173668038474,0.635,0.945,0.1288135593220339,5901,nan,100
0.36739093447855065,0.0033427871161317213,-0.005653020881857801,False,,corr_mse,4,7e6f74b3f0f5639c8134980c5290e3b056ee5a0a,True,0.41558645153380436,0.41763048763975846,0.0,0.3875166329395887,0.29181340262157335,0.32811368747821157,0.7885440322987636,0.6871170436224052,0.15836670238565226,200,172.0,0.01125,2.9312713682663363,0.40497071227489306,0.5031629416319493,0.3521619222391778,0.21839932743465776,0.2432002635394403,0.13257538309441422,-0.1681518746309455,-0.07725007705309805,5548,0.01950847126280308,0.02298079345164999,0.02298079345164999,0.033545897394997255,0.039396451885371,0.039396451885371,0.73,0.09266695524154156,0.09266695524154167,0.09266695524154156,0.755,0.705,0.0453781512605042,5951,nan,50
0.3305838715716559,0.04730983095107928,0.03508306669231052,False,,smooth_mean_abs_diff;smooth_std_diff,5,49c4bd0da460357878cb70dfd504dcc48f842c5f,True,0.302285568098702,0.6378432526057289,0.7887323943661972,0.46265822235893783,0.5232543091359976,0.5720322110861134,0.0,0.0,0.45088059096437105,200,60.0,0.03208333333333333,2.91713091247978,0.3368425114833319,0.6335170872551953,0.38981142225016935,0.39301822865912217,0.4274728602419515,0.37745098039215685,-0.1504753241082215,-0.15035185856159666,5558,0.03063411978158254,0.03487177024634743,0.03487177024634743,0.05024851665487674,0.05726828806896788,0.05726828806896788,0.3325,-0.10365625438923992,-0.10365625438923987,-0.10365625438923992,0.375,0.29,0.12919463087248323,5961,nan,40
0.3119396592299727,0.009935338862485158,-0.005747393496911192,False,,corr_mse,6,cf3101c6f35d73dceeb8cef945c4e01376e9648b,True,0.24489425343152021,0.4171203243978875,0.7887323943661972,0.3795380762550394,0.21235850035346915,0.2567284431517068,0.9550845319202624,1.0,0.423022167988611,200,60.0,0.03,2.900828706250455,0.3023329217008566,0.5028609523556566,0.34816428694421175,0.2795527036587468,0.3271062816916416,0.3541295306001188,-0.17002877611017528,-0.18148949443544815,5538,0.023404790417459277,0.018898557457486632,0.018898557457486632,0.041151207679256445,0.03416607670246708,0.03416607670246708,0.8125,0.18784105265556883,0.18784105265556894,0.18784105265556883,0.645,0.98,0.12121212121212122,5941,nan,60
0.3281571187868576,0.025966456969288742,0.01998058264234277,False,,smooth_mean_abs_diff;smooth_std_diff,12,6c034a7a04dbe70f108fa97cc7caba5a17c25e92,True,0.294815446532856,0.5562016427078063,0.0,0.4214779952413455,0.7016380593616419,0.7594837256367657,0.2737824880141307,0.1880907886469444,0.9427503265618667,200,172.0,0.06708333333333333,2.860452424992591,0.3323507023592942,0.5851896330896994,0.3691781754251136,0.585381970789358,0.6300998013666681,0.7892156862745099,-0.16016269392307836,-0.19536521036219126,5558,0.04289036104579163,0.044036775112728056,0.044036775112728056,0.06861478874287427,0.07100280363942807,0.07100280363942807,0.475,-0.048076509486212615,-0.048076509486212615,-0.048076509486212615,0.495,0.455,0.2701342281879195,5961,nan,40
0.3186565990800713,0.002746995085625008,-0.008518857669369606,False,,smooth_mean_abs_diff;smooth_std_diff;corr_mse,10,5655531b1fa5d6a6225115d17f13658f677f50e1,True,0.2655705899520868,0.4021382329707225,0.0,0.4158114524783582,0.4989407822565041,0.5550194532221358,0.4857431238960383,0.41101613789916003,0.6921211437595173,200,172.0,0.049166666666666664,2.860349409061802,0.3147656721207941,0.49399235780375017,0.36633896875586475,0.4210884029976873,0.47306271273724815,0.5794035261163288,-0.16149570976973715,-0.1736865315509485,5548,0.032422579629639264,0.03362258924254208,0.03362258924254208,0.05438081826656087,0.05602176846447501,0.05602176846447501,0.58,0.014796507146838778,0.014796507146838778,0.014796507146838778,0.615,0.545,0.19831932773109243,5951,nan,50
0.33150359746284197,-0.016380717685061497,-0.030729785918411714,False,,corr_mse,5,3a9c71e061db33b5b9425594dae3bf7008bbb9a0,True,0.3051167028799017,0.2820695122503772,0.7887323943661972,0.3069867340899679,0.15132453269872514,0.18095631355794004,0.8541508957860207,0.8478493774507482,0.07663703972428805,200,60.0,0.005416666666666667,2.8264291604538854,0.3385448823121704,0.42291811509127447,0.3118126236542955,0.14322161993712798,0.1677809084992654,0.06415606783253842,-0.18709598849126027,-0.09281160246746287,5518,0.014718607484024782,0.015762752711467615,0.015762752711467615,0.0267098252138722,0.028614275767664257,0.028614275767664257,0.7625,0.13799929062716454,0.13799929062716454,0.13799929062716465,0.77,0.755,0.02195945945945946,5921,nan,80
