t,retained_ratio
215,0.825942
216,0.000000
217,0.000000
218,0.797692
219,0.387313
220,0.368799
221,0.739775
222,0.839966
223,0.732098
224,0.000000
225,0.118814
226,0.740102
227,0.000000
228,0.981147
229,0.842930
230,0.000000
231,0.854392
232,0.778929
233,0.321618
234,0.310953
235,0.000000
236,0.790644
237,0.824400
238,0.877485
239,0.926739
240,1.000000
241,0.488679
242,0.325802
243,0.643299
244,0.768455
245,0.919736
246,0.657582
247,0.874917
248,0.935416
249,0.494764
250,0.588733
251,0.000000
252,0.745357
253,0.020178
254,0.344828
255,0.779345
256,0.990237
257,0.661257
258,0.897075
259,0.000000
260,0.312060
261,0.423650
262,0.603890
263,0.000000
264,0.365969
265,0.574806
266,0.662168
267,1.000000
268,0.175825
269,0.606350
270,1.000000
271,0.000000
272,0.873328
273,0.807008
274,0.768151
275,0.000000
276,0.695443
277,0.780671
278,0.294070
279,0.681921
280,1.000000
281,0.855819
282,0.517851
283,0.837589
284,0.860163
285,0.911724
286,0.943560
287,0.798624
288,0.909179
289,0.644816
290,0.723557
291,1.000000
292,0.456076
293,1.000000
294,0.209041
295,0.322115
296,0.665253
297,0.000000
298,0.438669
299,0.000000
300,0.447291
301,1.000000
302,0.280829
303,0.983285
304,0.543119
305,0.716326
306,0.891911
307,0.869185
308,0.328525
309,0.265686
310,0.697793
311,1.000000
312,0.760593
313,0.999382
314,0.182626
315,0.000000
316,0.686846
317,0.097191
318,0.726697
319,0.342939
320,1.000000
321,0.740118
322,0.649328
323,0.690970
324,0.000000
325,0.327867
326,0.533228
327,1.000000
328,0.791062
329,0.818889
330,0.242535
331,0.694634
332,0.048092
333,0.707570
334,0.679387
335,0.900380
336,0.144275
337,0.456307
338,0.698573
339,0.651081
340,0.884369
341,0.742794
342,0.327652
343,0.080553
344,0.188674
345,0.185118
346,0.000000
347,0.000000
348,0.809705
349,0.547672
350,0.472266
351,0.994615
352,0.565641
353,0.000000
354,0.858424
355,0.867552
356,0.673605
357,0.785685
358,0.904819
359,0.000000
360,0.857626
361,0.905220
362,0.705367
363,0.000000
364,0.969782
365,0.854611
366,0.917730
367,0.317037
368,0.807566
369,0.000000
370,0.304125
371,0.878224
372,0.809402
373,0.000000
374,0.419555
375,0.730179
376,0.000000
377,0.392402
378,0.000000
379,0.543596
380,0.614407
381,0.804718
382,0.000000
383,0.317037
384,0.550290
385,0.925957
386,0.312994
387,0.444907
388,0.915357
389,0.907051
390,0.306185
391,0.179980
392,0.796175
393,0.824549
394,0.840467
395,0.651601
396,0.814141
397,0.000000
398,0.803656
399,0.194895
400,0.212943
401,0.156363
402,0.404950
403,0.783343
404,0.850573
405,0.306152
406,0.750547
407,0.000000
408,0.896048
409,1.000000
410,0.758932
411,0.655011
412,0.000000
413,0.256477
414,0.709365
415,0.202494
416,0.814875
417,0.410330
418,0.644210
419,0.318897
420,0.000000
421,0.802696
422,0.172869
423,0.081729
424,0.315047
425,0.580566
426,0.571735
427,0.602556
428,0.412705
429,0.730688
430,0.723854
431,0.642119
432,0.000000
433,1.000000
434,0.961098
435,0.297883
436,0.881045
437,0.000000
438,0.847753
439,0.794406
440,0.779934
441,0.598416
442,0.153229
443,0.532851
444,0.276679
445,0.000000
446,1.000000
447,0.000000
448,0.000000
449,0.370626
450,1.000000
451,0.000000
452,0.367868
453,0.439631
454,1.000000
455,0.824739
456,0.939169
457,0.776940
458,0.596167
459,0.610366
460,0.000000
461,0.564008
462,0.912624
463,0.635158
464,1.000000
465,0.471422
466,0.543600
467,0.859988
468,0.657767
469,0.803813
470,0.776378
471,0.693918
472,0.381189
473,0.922770
474,0.000000
475,0.254380
476,0.906669
477,0.976968
478,0.066260
479,0.773963
480,0.118387
481,0.743655
482,0.529141
483,0.798206
484,0.000000
485,0.840169
486,0.824880
487,0.654972
488,0.825982
489,0.675373
490,0.173103
491,0.704713
492,0.824759
493,1.000000
494,0.056797
495,0.000000
496,0.161095
497,0.602688
498,0.298533
499,0.000000
500,0.831816
501,0.261609
502,0.000000
503,1.000000
504,0.013489
505,0.598946
506,0.844386
507,0.590811
508,1.000000
509,0.577720
510,0.771199
511,0.148889
512,0.895845
513,0.674413
514,0.067158
515,0.609153
516,0.782202
517,0.840670
518,0.643015
519,0.839349
520,0.302651
521,0.770799
522,0.785150
523,0.485870
524,0.000000
525,0.306579
526,1.000000
527,0.668954
528,0.882303
529,0.864216
530,0.256042
531,0.761401
532,0.699148
533,0.920770
534,0.989992
535,1.000000
536,0.958483
537,1.000000
538,0.799121
539,0.000000
540,0.889972
541,0.863672
542,1.000000
543,1.000000
544,0.501831
545,0.633761
546,0.406692
547,0.905205
548,0.782847
549,0.825521
550,0.000000
551,0.890567
552,0.233686
553,0.922088
554,0.000000
555,0.919011
556,0.522903
557,0.581987
558,0.089520
559,0.000000
560,0.720336
561,0.843838
562,0.636483
563,0.650934
564,0.409256
565,0.046799
566,0.000000
567,0.790984
568,0.244692
569,0.755313
570,0.123681
571,0.945437
572,0.875475
573,0.785074
574,0.891606
575,0.000000
576,0.000000
577,0.815395
578,0.694050
579,1.000000
580,0.856316
581,0.548592
582,0.401843
583,0.795894
584,0.564136
585,0.000000
586,0.675032
587,0.000000
588,1.000000
589,0.220023
590,0.697560
591,0.916601
592,1.000000
593,0.000000
594,0.759583
595,0.530168
596,0.392410
597,0.780648
598,0.890626
599,0.803883
600,1.000000
601,0.000000
602,1.000000
603,0.956181
604,0.477876
605,0.060362
606,0.969557
607,0.536470
608,0.650210
609,0.312455
610,1.000000
611,0.654414
612,0.787609
613,0.446682
614,0.371399
615,0.937436
616,0.112024
617,0.285251
618,0.915360
619,0.000000
620,0.774470
621,0.616444
622,0.770886
623,0.363574
624,0.307999
625,0.212392
626,1.000000
627,0.138958
628,0.770364
629,0.435173
630,0.889564
631,0.237119
632,0.746469
633,1.000000
634,0.327288
635,0.940658
636,0.750950
637,0.603483
638,1.000000
639,0.000000
640,0.696873
641,0.722577
642,0.870660
643,0.888230
644,0.957340
645,0.769012
646,0.763129
647,1.000000
648,0.857450
649,0.617549
650,0.295568
651,0.771018
652,0.791654
653,0.965514
654,1.000000
655,0.394864
656,0.938660
657,0.299139
658,1.000000
659,0.767076
660,0.722503
661,0.903761
662,0.902913
663,0.914905
664,0.910423
665,0.740381
666,0.595436
667,0.329909
668,0.452732
669,0.623630
670,0.857844
671,0.899250
672,0.101275
673,1.000000
674,0.796234
675,0.902725
676,0.346768
677,0.358900
678,0.778803
679,0.721649
680,0.916006
681,0.000000
682,0.313923
683,0.870695
684,0.792329
685,0.719785
686,0.897475
687,0.225982
688,0.936458
689,0.000000
690,1.000000
691,0.974140
692,0.526754
693,0.970925
694,0.969616
695,0.759542
696,1.000000
697,0.564111
698,0.753738
699,0.889065
700,0.267409
701,0.975153
702,0.546089
703,0.851753
704,0.208910
705,0.452384
706,0.000000
707,0.869151
708,0.796487
709,0.988148
710,0.808030
711,0.499911
712,0.696410
713,0.560005
714,0.853038
715,0.203494
716,0.669374
717,0.640401
718,0.044106
719,0.000000
720,0.000000
721,0.892171
722,0.000000
723,0.603826
724,0.837135
725,0.745512
726,0.778597
727,0.853524
728,0.383710
729,0.741889
730,0.341178
731,0.663643
732,0.872658
733,0.942278
734,0.000000
735,0.000000
736,0.882359
737,0.000000
738,0.674543
739,0.799287
740,0.293269
741,0.000000
742,0.679488
743,0.427816
744,1.000000
745,0.744643
746,1.000000
747,0.677394
748,0.000000
749,1.000000
750,0.847489
751,0.630992
752,0.875687
753,0.898275
754,0.073449
755,0.056487
756,0.000000
757,0.723921
758,0.800387
759,0.195531
760,0.466403
761,0.000000
762,0.956910
763,0.389154
764,0.865583
765,0.855888
766,0.958565
767,0.746162
768,0.978795
769,1.000000
770,0.000000
771,0.791898
772,1.000000
773,0.621274
774,0.843756
775,1.000000
776,0.975350
777,0.252819
778,0.967374
779,0.746211
780,0.816719
781,0.824085
782,0.902137
783,0.229170
784,0.729520
785,0.379176
786,0.000000
787,0.672878
788,0.138043
789,0.240692
790,0.215725
791,0.020243
792,0.441843
793,0.897677
794,0.012796
795,0.340565
796,0.922880
797,0.481418
798,1.000000
799,1.000000
800,0.813152
801,0.649497
802,1.000000
803,0.248833
804,0.054601
805,0.563935
806,0.915124
807,0.000000
808,1.000000
809,0.929333
810,0.853708
811,0.513821
812,0.850379
813,0.980256
814,0.873592
815,0.836067
816,0.872335
817,1.000000
818,0.641902
819,0.359660
820,0.811345
821,0.687738
822,0.182780
823,0.902985
824,0.721499
825,0.754136
826,0.547099
827,0.786932
828,0.550674
829,0.828981
830,0.675981
831,0.776581
832,0.817329
833,0.466581
834,0.360235
835,0.777309
836,0.169889
837,0.763554
838,0.953929
839,0.034006
840,1.000000
841,0.641607
842,0.605490
843,1.000000
844,0.794351
845,0.000000
846,0.000000
847,0.595889
848,0.000000
849,0.000000
850,0.611689
851,0.393359
852,0.742137
853,0.000000
854,0.922391
855,0.314647
856,0.842505
857,0.636415
858,0.743880
859,0.509707
860,0.509289
861,1.000000
862,0.000000
863,0.839566
864,0.097875
865,0.803838
866,0.961859
867,0.190480
868,0.000000
869,0.333657
870,0.560440
871,0.732966
872,0.605699
873,0.776463
874,0.000000
875,0.000000
876,0.862996
877,0.751973
878,0.569649
879,1.000000
880,0.886641
881,0.847218
882,0.851759
883,0.000000
884,0.222806
885,0.278728
886,1.000000
887,0.702868
888,0.913856
889,0.916113
890,0.851236
891,0.429587
892,0.280768
893,0.962065
894,0.428245
895,0.763326
896,0.874462
897,0.962204
898,0.992764
899,0.536325
900,0.840939
901,0.000000
902,0.000000
903,0.911823
904,0.909039
905,0.810790
906,1.000000
907,0.633187
908,0.497738
909,0.811712
910,0.589982
911,0.239346
912,0.744636
913,0.370091
914,0.002119
915,1.000000
916,0.728994
917,0.766807
918,0.801961
919,0.229004
920,0.726189
921,0.558036
922,0.000000
923,0.950213
924,0.907553
925,0.735466
926,1.000000
927,0.902783
928,0.181354
929,0.958727
930,0.743387
931,0.907965
932,0.721632
933,0.000000
934,0.000000
935,0.000000
936,0.918093
937,0.892531
938,0.086091
939,0.637785
940,0.894845
941,0.811251
942,0.000000
943,0.743884
944,0.000000
945,0.657917
946,0.846832
947,0.624403
948,0.879757
949,0.688038
950,0.866078
951,0.996126
952,0.246543
953,0.000000
954,1.000000
955,0.727270
956,0.745318
957,0.833812
958,0.553639
959,0.925789
960,0.774715
961,1.000000
962,0.855200
963,0.822678
964,0.633964
965,0.696465
966,0.704870
967,0.382131
968,0.000000
969,0.533761
970,1.000000
971,0.000000
972,0.197661
973,0.848414
974,0.293468
975,0.873694
976,0.999548
977,0.493818
978,0.912056
979,0.665030
980,0.891345
981,0.794236
982,0.991617
983,0.911406
984,0.758852
985,0.023829
986,0.003423
987,0.000000
988,0.727253
989,0.815306
990,0.716758
991,0.627503
992,0.269653
993,0.695229
994,0.121382
995,0.901556
996,0.763769
997,0.645511
998,0.851142
999,0.000000
1000,0.997189
1001,0.038227
1002,0.953615
1003,1.000000
1004,0.528986
1005,1.000000
1006,0.625529
1007,0.899655
1008,1.000000
1009,0.129325
1010,0.086569
1011,1.000000
1012,0.487606
1013,0.990780
1014,0.938462
1015,0.888795
1016,1.000000
1017,0.647171
1018,0.801603
1019,1.000000
1020,0.735793
1021,0.000000
1022,0.000000
1023,0.477875
1024,0.883997
1025,0.178297
1026,0.000000
1027,0.642446
1028,0.000000
1029,0.439195
1030,0.396782
1031,0.395739
1032,0.560315
1033,0.810042
1034,1.000000
1035,0.372895
1036,1.000000
1037,0.975617
1038,0.588600
1039,0.088536
1040,0.872327
1041,0.000000
1042,0.860307
1043,0.287057
1044,0.000000
1045,0.898010
1046,0.817981
1047,0.752185
1048,0.733983
1049,0.904153
1050,0.228531
1051,0.788093
1052,0.907575
1053,0.767685
1054,1.000000
1055,0.560030
1056,0.013910
1057,0.631449
1058,0.622372
1059,0.949723
1060,0.833152
1061,0.890405
1062,0.806549
1063,0.543544
1064,1.000000
1065,0.664039
1066,0.550102
1067,0.284292
1068,0.824514
1069,0.787450
1070,0.000000
1071,0.862765
1072,0.957230
1073,1.000000
1074,0.240044
1075,0.792913
1076,0.864897
1077,0.435689
1078,0.000000
1079,0.845902
1080,0.905422
1081,0.000000
1082,0.078647
1083,0.638322
1084,0.000000
1085,0.105857
1086,0.000000
1087,0.846090
1088,0.782633
1089,0.808445
1090,0.623763
1091,0.881875
1092,0.542165
1093,0.232654
1094,0.239146
1095,0.646098
1096,0.710042
1097,0.311093
1098,0.603479
1099,0.214735
1100,0.000000
1101,0.336165
1102,0.273165
1103,0.048217
1104,0.844440
1105,0.780419
1106,0.735646
1107,0.491260
1108,0.173905
1109,0.000000
1110,0.693829
1111,0.410293
1112,0.886984
1113,0.000000
1114,0.000000
1115,0.838695
1116,0.718875
1117,0.590858
1118,0.000000
1119,0.276955
1120,0.681169
1121,0.000000
1122,0.637686
1123,0.864356
1124,0.893061
1125,0.000000
1126,0.499042
1127,0.001537
1128,0.138391
1129,0.539115
1130,0.657392
1131,0.701947
1132,0.223842
1133,0.603506
1134,0.526821
1135,0.000000
1136,0.600124
1137,0.732785
1138,0.274928
1139,0.854257
1140,0.961033
1141,0.000000
1142,1.000000
1143,0.374266
1144,0.762056
1145,0.228414
1146,0.636944
1147,0.837830
1148,0.594879
1149,0.723146
1150,0.931526
1151,0.799632
1152,0.950551
1153,0.766481
1154,0.000000
1155,0.028366
1156,0.275812
1157,1.000000
1158,0.378240
1159,1.000000
1160,0.398993
1161,0.584530
1162,0.018902
1163,1.000000
1164,0.904288
1165,0.629341
1166,0.872656
1167,0.805211
1168,0.828369
1169,0.000000
1170,0.114929
1171,0.790386
1172,0.700683
1173,0.797429
1174,0.887718
1175,0.910617
1176,0.000000
1177,0.829384
1178,0.060532
1179,0.000000
1180,0.068498
1181,0.000000
1182,1.000000
1183,0.970040
1184,0.000000
1185,0.392965
1186,0.309231
1187,0.707481
1188,0.319869
1189,0.618566
1190,0.000000
1191,0.621705
1192,0.634748
1193,0.736009
1194,0.277768
1195,0.687021
1196,0.875110
1197,0.720986
1198,0.548374
1199,0.870046
1200,1.000000
1201,0.975828
1202,0.783127
1203,1.000000
1204,0.966880
1205,0.630809
1206,0.729587
1207,0.449449
1208,1.000000
1209,0.975820
1210,0.686480
1211,0.793653
1212,0.932624
1213,0.241717
1214,0.000000
1215,0.899832
1216,0.330849
1217,0.761639
1218,0.000000
1219,0.860782
1220,0.701168
1221,0.575903
1222,0.724474
1223,0.933971
1224,0.793735
1225,0.000000
1226,0.104062
1227,0.823949
1228,0.973445
1229,0.972120
1230,0.918170
1231,0.617717
1232,0.882794
1233,0.867204
1234,0.664237
1235,0.000000
1236,0.000000
1237,0.000000
1238,1.000000
1239,0.805791
1240,0.587849
1241,0.635716
1242,0.814865
1243,0.193929
1244,0.510033
1245,0.708561
1246,1.000000
1247,0.580226
1248,0.883334
1249,0.312350
1250,0.524566
1251,0.600564
1252,0.869414
1253,0.779263
1254,0.000000
1255,0.970122
1256,0.848000
1257,0.147784
1258,0.001372
1259,0.806233
1260,0.818811
1261,0.395141
1262,0.517090
1263,0.496424
1264,0.190938
1265,0.000000
1266,0.000000
1267,0.774982
1268,0.710307
1269,0.943384
1270,0.791251
1271,0.771810
1272,0.459944
1273,0.804500
1274,0.730607
1275,0.203639
1276,0.684807
1277,0.814055
1278,0.000000
1279,0.860414
1280,0.000000
1281,0.381603
1282,0.896329
1283,0.845942
1284,1.000000
1285,1.000000
1286,0.269673
1287,0.629676
1288,0.869533
1289,0.845899
1290,0.893003
1291,0.000000
1292,0.779744
1293,0.816272
1294,0.101577
1295,0.895425
1296,0.000000
1297,0.266559
1298,0.641552
1299,1.000000
1300,0.288922
1301,0.427826
1302,0.665401
1303,0.731390
1304,0.063026
1305,0.962413
1306,0.430045
1307,0.960529
1308,0.622972
1309,0.907654
1310,0.822535
1311,0.888661
1312,0.173911
1313,1.000000
1314,0.438181
1315,0.595909
1316,0.000000
1317,0.768173
1318,0.000000
1319,1.000000
1320,0.560809
1321,0.480467
1322,0.863637
1323,0.828571
1324,0.000000
1325,0.274258
1326,0.875334
1327,0.393866
1328,0.864112
1329,0.533342
1330,0.849633
1331,0.715188
1332,0.820401
1333,1.000000
1334,0.963564
1335,0.866113
1336,1.000000
1337,0.779469
1338,0.000000
1339,0.000000
1340,0.000000
1341,0.273060
1342,0.861128
1343,0.000000
1344,0.777113
1345,0.581839
1346,1.000000
1347,0.824549
1348,0.783216
1349,0.107935
1350,0.787772
1351,0.054287
1352,0.313435
1353,0.000000
1354,0.570630
1355,0.521201
1356,1.000000
1357,0.000000
1358,0.000000
1359,0.822377
1360,0.000000
1361,1.000000
1362,0.313606
1363,0.434228
1364,0.325628
1365,0.789882
1366,0.000000
1367,0.837314
1368,1.000000
1369,0.106927
1370,1.000000
1371,0.989463
1372,0.705070
1373,0.377723
1374,0.773704
1375,0.860985
1376,0.853238
1377,0.582822
1378,0.885747
1379,0.805677
1380,0.605516
1381,1.000000
1382,1.000000
1383,0.416010
1384,0.223661
1385,0.154232
1386,0.949736
1387,0.420240
1388,0.000000
1389,0.885425
1390,0.831458
1391,0.928872
1392,0.778203
1393,0.605615
1394,0.835162
1395,0.932256
1396,0.942907
1397,0.797823
1398,0.662751
1399,0.747613
1400,0.676603
1401,0.874678
1402,0.656522
1403,0.722091
1404,0.264019
1405,0.987325
1406,0.768056
1407,0.968129
1408,0.576828
1409,0.117666
1410,0.991392
1411,0.863465
1412,0.800316
1413,0.000000
1414,0.823254
1415,0.000000
1416,0.858524
1417,0.621291
1418,0.563684
1419,1.000000
1420,0.064667
1421,0.427060
1422,0.727811
1423,0.748518
1424,0.004960
1425,0.751452
1426,1.000000
1427,0.494691
1428,0.924005
1429,0.946371
1430,1.000000
1431,0.679746
1432,0.791958
1433,0.826684
1434,0.609581
1435,0.000000
1436,0.075670
1437,1.000000
1438,0.957741
1439,0.816082
1440,0.878921
1441,0.044633
1442,0.915981
1443,0.889241
1444,0.810648
1445,0.000000
1446,0.823777
1447,0.160623
1448,0.346515
1449,0.535308
1450,0.271043
1451,0.288268
1452,0.230460
1453,0.315563
1454,0.699664
1455,0.000000
1456,0.000000
1457,0.984177
1458,0.178472
1459,0.371752
1460,1.000000
1461,0.019607
1462,0.533893
1463,0.000000
1464,0.496534
1465,1.000000
1466,1.000000
1467,0.768562
1468,0.853455
1469,1.000000
1470,0.931709
1471,0.853426
1472,0.000000
1473,0.885912
1474,0.158646
1475,0.250163
1476,0.681154
1477,1.000000
1478,0.936650
1479,0.036102
1480,0.700637
1481,0.637114
1482,0.856507
1483,0.316596
1484,0.923999
1485,0.000000
1486,0.752662
1487,0.904446
1488,0.670569
1489,0.334094
1490,0.257955
1491,0.021423
1492,0.222929
1493,0.796928
1494,1.000000
1495,0.802114
1496,0.770124
1497,0.788874
1498,0.804346
1499,0.633354
1500,0.547205
1501,0.000000
1502,0.000000
1503,0.302797
1504,0.335097
1505,0.825973
1506,1.000000
1507,1.000000
1508,0.450366
1509,0.859372
1510,0.356588
1511,0.720829
1512,0.972203
1513,0.059971
1514,0.454348
1515,1.000000
1516,0.867735
1517,0.673426
1518,0.226584
1519,0.693031
1520,0.919296
1521,0.000000
1522,0.651738
1523,0.000000
1524,0.102593
1525,1.000000
1526,0.526412
1527,1.000000
1528,0.905825
1529,1.000000
1530,0.721096
1531,0.716664
1532,0.000000
1533,0.569183
1534,0.250268
1535,0.325243
1536,0.662364
1537,0.880286
1538,1.000000
1539,0.829992
1540,0.691887
1541,0.395440
1542,0.722815
1543,0.569344
1544,0.830741
1545,0.663176
1546,0.566384
1547,0.873761
1548,0.797294
1549,0.652260
1550,0.555002
1551,0.000000
1552,1.000000
1553,0.422415
1554,0.788608
1555,0.702555
1556,0.025711
1557,1.000000
1558,0.248949
1559,0.952927
1560,1.000000
1561,0.790789
1562,0.825891
1563,0.000000
1564,0.893456
1565,0.000000
1566,0.826052
1567,0.868530
1568,0.934299
1569,0.708970
1570,1.000000
1571,0.286038
1572,0.767021
1573,0.825361
1574,0.290686
1575,0.837873
1576,0.416827
1577,1.000000
1578,0.675929
1579,0.854133
1580,0.358370
1581,0.370115
1582,0.982219
1583,0.816273
1584,0.961687
1585,0.748504
1586,0.961294
1587,0.493243
1588,0.088607
1589,0.420658
1590,1.000000
1591,0.807619
1592,0.307525
1593,0.758711
1594,0.719484
1595,0.698894
1596,0.000000
1597,0.807479
1598,0.071819
1599,0.794773
1600,0.000000
1601,0.747121
1602,0.283156
1603,0.190980
1604,0.788745
1605,0.930494
1606,0.218081
1607,0.768917
1608,0.826041
1609,1.000000
1610,0.607645
1611,0.871611
1612,0.570958
1613,0.881581
1614,1.000000
1615,0.769435
1616,0.525292
1617,1.000000
1618,0.758968
1619,0.675669
1620,0.622898
1621,0.804061
1622,0.702608
1623,0.663233
1624,0.676242
1625,0.551233
1626,0.750856
1627,0.000000
1628,0.828894
1629,0.000000
1630,1.000000
1631,0.770533
1632,0.518559
1633,0.794021
1634,0.000000
1635,0.000000
1636,0.861460
1637,0.043988
1638,0.128140
1639,0.782667
1640,1.000000
1641,0.413637
1642,0.890005
1643,0.275971
1644,0.982594
1645,0.899870
1646,0.356706
1647,0.508556
1648,0.865055
1649,0.783838
1650,0.555806
1651,0.807069
1652,0.805031
1653,0.429180
1654,0.066913
1655,0.000000
1656,0.379662
1657,0.125429
1658,0.059064
1659,0.386518
1660,0.741183
1661,0.592308
1662,0.337365
1663,0.896217
1664,0.919704
1665,0.735889
1666,1.000000
1667,0.426807
1668,0.460124
1669,0.055403
1670,0.646683
1671,0.000000
1672,0.332631
1673,0.741249
1674,0.669689
1675,0.835232
1676,0.826526
1677,0.312618
1678,0.747767
1679,1.000000
1680,0.000000
1681,1.000000
1682,0.819277
1683,1.000000
1684,0.791020
1685,0.656204
1686,1.000000
1687,0.555201
1688,1.000000
1689,0.254484
1690,0.824932
1691,1.000000
1692,0.533763
1693,0.892638
1694,0.875905
1695,0.963606
1696,0.000000
1697,0.994747
1698,0.901761
1699,0.669175
1700,0.804776
1701,1.000000
1702,0.000000
1703,0.857821
1704,0.207555
1705,0.421077
1706,0.146030
1707,0.833897
1708,0.865362
1709,0.269463
1710,1.000000
1711,0.509547
1712,0.765853
1713,0.964393
1714,0.652727
1715,0.002950
1716,0.591271
1717,0.676971
1718,0.361741
1719,0.831302
1720,1.000000
1721,0.261416
1722,0.875930
1723,0.000000
1724,0.298644
1725,0.627045
1726,0.289705
1727,0.802245
1728,0.798234
1729,0.295678
1730,0.749168
1731,0.893189
1732,0.855144
1733,0.169617
1734,0.184505
1735,0.863484
1736,0.065694
1737,0.876841
1738,0.749647
1739,0.766965
1740,0.276249
1741,0.723091
1742,1.000000
1743,0.861518
1744,0.752996
1745,0.841539
1746,0.609650
1747,0.501558
1748,0.119055
1749,0.000000
1750,0.731395
1751,0.795500
1752,0.812595
1753,0.957185
1754,0.090280
1755,0.873661
1756,0.345275
1757,0.763016
1758,0.108672
1759,0.787962
1760,0.294746
1761,0.000000
1762,0.624859
1763,0.513396
1764,0.262626
1765,0.684550
1766,0.430721
1767,0.786806
1768,0.812065
1769,0.905153
1770,0.785534
1771,0.592968
1772,0.729859
1773,0.698860
1774,0.195601
1775,0.060186
1776,0.263576
1777,0.308893
1778,0.444971
1779,0.324079
1780,0.214336
1781,0.797212
1782,1.000000
1783,1.000000
1784,0.989003
1785,0.718797
1786,1.000000
1787,1.000000
1788,0.948720
1789,0.000000
1790,0.735759
1791,0.811185
1792,0.774231
1793,1.000000
1794,0.235432
1795,0.311894
1796,0.341799
1797,0.894138
1798,0.831350
1799,0.705168
1800,1.000000
1801,1.000000
1802,0.704170
1803,0.467341
1804,0.806275
1805,0.538173
1806,0.851461
1807,0.729087
1808,0.000000
1809,0.124158
1810,0.610635
1811,0.229293
1812,0.057085
1813,0.815237
1814,0.504734
1815,0.000000
1816,1.000000
1817,0.199776
1818,0.129939
1819,0.776413
1820,0.384764
1821,0.320117
1822,1.000000
1823,0.466872
1824,0.776201
1825,0.754034
1826,0.646187
1827,0.652705
1828,0.223028
1829,0.874773
1830,0.889580
1831,0.661938
1832,0.785920
1833,0.863558
1834,0.341363
1835,0.867761
1836,0.000000
1837,0.000000
1838,0.298898
1839,0.000000
1840,0.741573
1841,0.741808
1842,0.792264
1843,0.175759
1844,0.952012
1845,0.291842
1846,0.953251
1847,0.179968
1848,0.602340
1849,1.000000
1850,0.867273
1851,0.380424
1852,0.843808
1853,0.525364
1854,1.000000
1855,0.568085
1856,1.000000
1857,1.000000
1858,0.853387
1859,0.687051
1860,0.668005
1861,0.653010
1862,0.167477
1863,0.739479
1864,0.000000
1865,0.655034
1866,0.000000
1867,0.741280
1868,0.129066
1869,0.857976
1870,0.743939
1871,0.755447
